quarter,沪深300-中证1000,沪深300-中证2000,上证50-中证500,上证50-中证1000,中证500-中证1000,沪深300-中证1000_NAV,沪深300-中证2000_NAV,上证50-中证500_NAV,上证50-中证1000_NAV,中证500-中证1000_NAV
2021-03-31,0.020302740957256482,-0.006484481206172066,-0.011090077209253368,0.02193381646802517,0.03535142956705384,0.5066719053346018,0.24271351300584187,0.4041997990582875,0.34825278189030007,0.9233665238164748
2021-06-30,-0.08214479789516471,-0.09993714584822821,-0.09219919346522965,-0.12398839042663656,-0.0343175641403306,0.46505144407173293,0.21845741725724122,0.36693290358630554,0.30507348000212325,0.8916788339103688
2021-09-30,-0.11508655433270232,0.09331145084355175,-0.12834209000360886,-0.13429585621902285,-0.005367604749880628,0.41153027578606977,0.23884199580904955,0.31983996784894636,0.2641033757955212,0.8868926543661035
2021-12-31,-0.06537088151256176,0.0638112224893348,-0.0134334654216538,-0.0582557567069234,-0.04444461994604754,0.3846281788888267,0.25408279554341756,0.31554340870038466,0.24871783378970014,0.8474750474098608
2022-03-31,0.00651456154112906,-0.02475988454515521,0.027493761935429406,0.040632638671270316,0.014016999789950413,0.3871338628306504,0.24779173486085226,0.32421888405948696,0.2588238956611781,0.859354104971393
2022-06-30,0.0175270391460991,0.06380738401322184,0.026523835543706298,0.00720869428175841,-0.01649859524799746,0.39391917319926373,0.2636026772424211,0.33281841242044474,0.26068967799781323,0.8451759694187648
2022-09-30,-0.037071705522943366,0.024542812126275182,-0.04034732497374349,-0.033493862761481474,0.009008409330863554,0.3793159176105793,0.270072228225965,0.3193900797772717,0.2519581736996197,0.8527896605078985
2022-12-31,-0.009938783745981339,-0.08446051307821267,-0.016340384460826418,-0.018405303545217633,-0.0008875606748757203,0.3755459787340393,0.24726178926182385,0.314171123080737,0.24732080703197953,0.8520327579412911
2023-03-31,-0.04518950403758448,0.039976068292228106,-0.06607198469896558,-0.07875571717557495,-0.013017877956317592,0.3585752422117388,0.25714634343541304,0.29341321344368976,0.227842879501734,0.8409410994836266
2023-06-30,-0.01389976946555005,0.03654633108391958,-0.011816496718062952,-0.027645114078864164,-0.015233099192160648,0.35359112900894185,0.26654409883962293,0.2899460971699961,0.22154413710585166,0.8281309603004279
2023-09-30,0.041039660796221566,-0.026099149727105364,0.05977978196509337,0.09005546844091028,0.029286497773940212,0.36810238900402187,0.2595875244951312,0.30727901164044824,0.24149539815325638,0.8523840158257974
2023-12-31,-0.042239448416173775,-0.050899270363982785,-0.028972996731938427,-0.04520160056964451,-0.01613551968951421,0.35255394713181615,0.24637470890273655,0.29837621784039625,0.23057941962652562,0.838630356755413
2024-03-31,0.091083001863002,0.1492229208052649,0.04969552333644933,0.0948753211230271,0.045265286192781584,0.38466561895523205,0.2831394625777498,0.31320418013712514,0.2524557161079535,0.8765911998639012
2024-06-30,0.07831531947504566,0.08568862509163333,0.05562322129010311,0.09076921329220955,0.03522763125393058,0.4147908297947772,0.30740129383522113,0.3306256055578778,0.2753709228501938,0.9074714314131473
2024-09-30,-0.012738402393941861,-0.0379793414443782,-0.019251133129165043,-0.025106106569010578,-0.005116314404436384,0.40950705729553427,0.29572639513620963,0.3242606880093723,0.26845743111511006,0.9028285222569937
2024-12-31,-0.0737078321245962,0.07698890340759057,-0.03287223990941024,-0.08452056792649976,-0.05027937906939095,0.37932317986255765,0.3184940460064262,0.3136015128799378,0.24576725657317178,0.8574348647517763
2025-03-31,-0.05975975667458766,-0.023761661765676068,-0.03278688379358874,-0.0563669909303679,-0.023389820845186815,0.3566549189329404,0.31092609821083983,0.3033194965196497,0.2319140958509304,0.8373796168788152
2025-06-30,-0.01728608954570887,-0.0037420119101051474,0.0005512753560183992,-0.015594344626499335,-0.014527288848028896,0.35048975006734806,0.3097626090481723,0.3034867090830809,0.22829754751648798,0.8252147613089649
2025-09-30,-0.01355828306825968,0.003229323410233631,-0.12449477147446142,-0.07959377944383261,0.05141524214021653,0.34573771082341137,0.3107629326931866,0.2657042005902464,0.21012648287189273,0.8676433780793463
2025-12-31,0.02494466517005689,0.055890035703244356,0.03889524134616651,0.03922879550622582,9.618607331352003e-05,0.3543620222565633,0.3281314840966537,0.27603882959889425,0.21836949169891667,0.8677268332889203
