date,沪深300-中证1000,沪深300-中证2000,上证50-中证500,上证50-中证1000,中证500-中证1000,沪深300-中证1000_NAV,沪深300-中证2000_NAV,上证50-中证500_NAV,上证50-中证1000_NAV,中证500-中证1000_NAV
2005-03-21,-0.0010187079701087232,-0.0005949835896095212,0.0025126472862186944,-0.0017580916838200178,-0.004270738970038712,1.0275234310809989,1.0103618760648208,1.025411222843028,1.0207608608810217,0.996525722956051
2005-03-22,0.018458287606097468,-0.005786663939367664,0.010169329403524996,0.018403290240483927,0.008233960836958931,1.046489754093896,1.0045152514308846,1.0358389673421902,1.0395462192699412,1.0047310767318935
2005-03-23,-0.0052393274766123765,-0.0033553854122241322,-0.008259874493592001,-0.0076152071919251,0.0006446673016669013,1.0410068515712785,1.0011447156098767,1.0272830674763718,1.0316298594246183,1.005378794004031
2005-03-24,-0.007680211118348934,0.0017680532832253792,-0.0032680789055059556,-0.005989120453279151,-0.0027210415477731953,1.0330116991755633,1.0029147928112945,1.0239258253535688,1.0254513039333248,1.002643116534296
2005-03-25,0.003841923782962553,0.0024928315300336568,-0.00010371907877182451,0.0035837257741533346,0.003687444852925159,1.0369804513907046,1.0054148904287517,1.0238196247102325,1.02912624020137,1.0063403077336812
2005-03-28,0.010481274613084124,0.0038446174286196344,0.00804184288635812,0.011749583066637093,0.0037077401802789733,1.0478493282701307,1.0092803260394878,1.032053021276122,1.0412180444466719,1.0100715561276996
2005-03-29,0.0014349988095028188,0.003466302766861551,0.00312547403692498,0.003669296723698201,0.000543822686773221,1.0493529908087367,1.0127787972261775,1.0352786761988506,1.0450385824058155,1.0106208559551864
2005-03-30,0.01993910706668023,0.0070243850868003666,0.015243233195231909,0.023799952914828504,0.008556719719596595,1.0702761524432134,1.0198929455056407,1.0510596704822006,1.069910451461253,1.0192684553623736
2005-03-31,-0.0074990918446529164,0.0037762949932116374,-0.001573817005476652,-0.006580917403403275,-0.005007100397926623,1.0622500532769,1.0237443621293656,1.049405494899025,1.0628694591511485,1.0141648758739346
2005-04-01,0.0007418844788018575,0.001901872256679038,-0.0008898323296135935,-0.003165686260833578,-0.0022758539312199844,1.0630381201040324,1.025691393129631,1.0484716999627897,1.0595047479072541,1.0118567847542717
2005-04-04,0.0028857842833515113,0.0019046174365919821,0.0016562920456437702,0.0018193186337808198,0.00016302658813704962,1.0661058188036323,1.027644942841548,1.0502082752995205,1.061432324637701,1.0120217443135735
2005-04-05,0.00443034113661811,-0.004176396126796655,0.0006375073454001345,0.002965231659097678,0.0023277243136975434,1.0708290312686661,1.0233530904825423,1.050877790789224,1.0645797173707066,1.014377451933803
2005-04-06,0.004602406458004804,-0.0016101945432958065,5.3460515798686714e-05,0.004391223077407469,0.004337762561608782,1.075757421717596,1.0217052929203825,1.0509339712579608,1.0692545243933647,1.0187775804681414
2005-04-07,-0.005080757441966455,-0.004368603828250217,-0.005534590413575069,-0.0069821549127679905,-0.0014475644991929215,1.0702917591914538,1.017241867266387,1.0451174821753362,1.061788823662872,1.017302834210082
2005-04-08,-0.00039467067495890795,0.002533182672800338,-0.0020597056340214692,-0.0030896532869570947,-0.0010299476529356255,1.0698693464204507,1.0198187267385932,1.0429648478090854,1.0585082643337878,1.0162550655436626
2005-04-11,-0.008629921518697015,-0.005445398094806486,-0.007530797522281141,-0.009162732257549822,-0.0016319347352686808,1.0606364579255825,1.0142654077869628,1.0351104907173785,1.0488094365152936,1.014596603602309
2005-04-12,0.011207510875714255,0.004013416255426061,0.007271608892618686,0.013035665571383359,0.005764056678764673,1.0725235525629626,1.0183360770618914,1.042637409366522,1.0624813655778178,1.020444795931555
2005-04-13,-0.0029742422080021313,0.00571853602167538,-0.003637835667988032,-0.004693280852563264,-0.0010554451845752322,1.0693336077438536,1.0241594686007414,1.0388444658099498,1.0574948421285462,1.0193677723855643
2005-04-14,-0.0001778442636504174,-0.0017677658752798253,0.004063512593059815,0.0022187446597364824,-0.0018447679333233324,1.0691434328957876,1.0223489944413042,1.0430658233789991,1.0598411531622178,1.0174872754068043
2005-04-15,0.01794902034366197,0.003656678580366779,0.012895282196706104,0.020224097549667808,0.007328815352961704,1.0883335101231268,1.0260873961109374,1.0565164515212109,1.0812754840309229,1.024944251772249
2005-04-18,0.01149732136881576,0.0015509455355133817,0.00020580476024478767,0.008980338086335804,0.008774533326091016,1.100846430245464,1.0276788017769822,1.056733887636211,1.090985703441987,1.0339376592668101
2005-04-19,0.0034568166999663363,0.005753417563260088,0.0018356419420906267,0.004948918002939728,0.0031132760608491017,1.1046518545696347,1.033591467044516,1.0586736726819843,1.0963849022307008,1.037156592629816
2005-04-20,0.010160047923113091,0.0014049427074854792,0.007317671780238566,0.012311277968417578,0.004993606188179012,1.1158751703504177,1.0350436038386595,1.0664206991410508,1.1098828015224393,1.042335744208883
2005-04-21,0.015101997969703795,-0.005682237170086646,0.012600065892445445,0.015992035313895592,0.0033919694214501472,1.1327271149074927,1.029162240600267,1.0798576702192957,1.1276320864786715,1.045871315180124
2005-04-22,0.018325264924778706,0.005749209312687076,0.013177186001580798,0.02522654952623038,0.012049363524649581,1.1534846393756528,1.0350791097381917,1.0940871555950091,1.156078353155592,1.0584733988567328
2005-04-25,0.011590950415710677,-0.00364040119498632,0.013940430075804033,0.01608693172710096,0.002146501651296928,1.1668546226359398,1.0313110065101954,1.1093392010844167,1.1746761066939853,1.0607454137552326
2005-04-26,-0.014505511335690446,-0.009140464164257622,-0.014896869748117991,-0.02008057862690449,-0.005183708878786497,1.1499287996801912,1.0218843452129844,1.0928135194993809,1.1510879307723707,1.0552468183358175
2005-04-27,0.009512790229491475,0.0031063672846372015,0.00541589728272629,0.008236746765044933,0.0028208494823186436,1.1608678311304,1.025058693311637,1.098732085270164,1.1605691505624425,1.0582235107770384
2005-04-28,-0.012896566110038421,-0.004474137467692874,-0.00997143867228667,-0.014962113253838893,-0.0049906745815522235,1.1458966224012097,1.020472439805307,1.0877761456646189,1.1432045834928155,1.0529422616002024
2005-04-29,0.003675545762298227,0.00314841986624792,0.009888804224710057,0.008726170089983665,-0.0011626341347263924,1.1501084178757084,1.0236853155077485,1.098532951009406,1.1531803811360228,1.05171807498497
2005-05-09,0.013980794047052325,0.0003683899654856049,0.016215960119295714,0.0206375124031144,0.004421552283818686,1.1661878467978097,1.0240624309057966,1.1163467175327066,1.1769791555547457,1.0563683014413532
2005-05-10,0.001550205668292337,0.00594453071954848,0.005252830658401764,0.0021312183584161204,-0.0031216122999856433,1.1679956778082092,1.0301500014850515,1.1222106977959685,1.179487555138537,1.0530707291582588
2005-05-11,-0.010847663297061882,0.004787203994607636,-0.0016758323684412657,-0.00819724396795829,-0.006521411599517024,1.1553256539629222,1.035081539687206,1.120330060784391,1.1698190078918957,1.0462032214900143
2005-05-12,-0.013812333477545624,-0.006395068521531488,-0.017951370197306304,-0.018990689253594484,-0.0010393190562881793,1.1393679107552228,1.028462122315534,1.1002186011200796,1.1476033386300726,1.0451158825451696
2005-05-13,-0.011673576498579807,-0.005754878082832704,-0.004575845789682287,-0.009070167503606008,-0.004494321713923721,1.1260674122889947,1.0225434481887967,1.0951841704664143,1.1371943841210004,1.0404187955406803
2005-05-16,-0.010043697672927454,-0.007851030760745892,-0.0042253482964436095,-0.008672790190342394,-0.004447441893898785,1.1147575316406282,1.0145154281228672,1.090556635897442,1.1273317358218833,1.0357915934021928
2005-05-17,-0.0043852537319351015,-0.017406817612356296,-0.00892758337657762,-0.007661045269501399,0.0012665381070762205,1.1098690370147983,0.9968559431006109,1.0808206006035874,1.1186951963600062,1.037103462926226
2005-05-18,-0.009659417862760034,0.00027762222303584494,-0.0049617171102653845,-0.009027734591426029,-0.004066017481160644,1.0991483482133333,0.9971326924635809,1.0754578745364454,1.108595913038565,1.0328865821161957
2005-05-19,0.0012071454305915275,0.0029037100719864206,0.002460499371810032,0.0029238554345167866,0.00046335606270675456,1.1004751801194212,1.0000280767057943,1.0781040379611504,1.111837287223586,1.0333651763761076
2005-05-20,0.006700918451155169,-0.0014780652074334322,0.00477209111592114,0.006022525249874677,0.0012504341339535374,1.1078493745589217,0.9985499699991589,1.0832488486627434,1.1185333553596422,1.034657331465487
2005-05-23,0.015087040702875143,-0.0019519227052589017,0.010659187553650251,0.01673176961155476,0.0060725820579045076,1.124563543165547,0.996600877640382,1.0947954013079153,1.137248397764359,1.0409403730126239
2005-05-24,-0.0192335448007801,0.0036430147515120748,-0.019452190916282808,-0.0256881989122133,-0.006236007995930493,1.1029341998767483,1.0002315093389957,1.0734992321474053,1.1080345347099922,1.0344490605232304
2005-05-25,-0.005437982460619772,0.009713549803566757,-0.0009246412432333262,-0.005177258004596785,-0.004252616761363459,1.0969364630426008,1.0099473079200567,1.0725066304827824,1.1022979540457953,1.0300499451096725
2005-05-26,-0.0011418686111573928,0.011811529498900963,0.001194295091885511,-0.0003246406500356791,-0.0015189357419211902,1.0956839057270185,1.0218763303398901,1.0737875198875826,1.1019401033214609,1.0284853654320816
2005-05-27,-0.0018830009427501793,0.0036704569087219197,0.004315349923497358,0.001512424813187696,-0.002802925110309662,1.0936207318995783,1.0256270833764456,1.0784212887793818,1.103606704876371,1.025602597975726
2005-05-30,-0.004715237164925945,0.003239066689066039,-0.0019873492838329287,-0.005627471238861537,-0.003640121955028608,1.088464050780192,1.0289491578976142,1.076278089003456,1.0973961898856643,1.0218692794417001
2005-05-31,0.0012442996245736193,-0.0020213356568090646,0.0034747719808825295,0.0035011547479335547,2.638276705102527e-05,1.0898184261899395,1.0268693062757122,1.080017909950763,1.1012383437662467,1.0218962391808561
2005-06-01,-0.0018737778669317695,-0.0027357446984388467,0.006460414570097717,0.0032616293143025166,-0.0031987852557952,1.0877763485439704,1.0240600540150788,1.0869952733921753,1.104830175030309,1.018627412558012
2005-06-02,-0.018024243082587654,0.0034623965211647567,-0.012668158664169815,-0.019705774466420523,-0.007037615802250707,1.0681700032183243,1.0276057559835643,1.0732250448016405,1.0830586407774656,1.0114587041827878
2005-06-03,-0.0005337772816088604,-2.6559585329599678e-05,0.0031502872423343486,-0.001449792890132584,-0.004600080132466933,1.0675998383377103,1.0275784632008031,1.0766060119684329,1.0814884300604697,1.006805913092866
2005-06-06,0.012656117527129807,0.00236522222240354,0.007971430494166487,0.010983937342608163,0.003012506848441676,1.0811115073636572,1.0300089146172289,1.085188101962441,1.0933674312130095,1.0098389228011098
2005-06-07,-0.0035844250128058697,0.0019083305028320119,-0.00710935968792914,-0.006549986957507081,0.0005593727304220586,1.0772363442350308,1.031974512047182,1.0774731094165289,1.0862058887988013,1.0104037991566435
2005-06-08,0.00584437782648406,0.00546895557588134,0.0031135771356134434,0.0060388067777987775,0.002925229642185334,1.0835321204391608,1.0376183348090098,1.0808279050542464,1.0927652762821645,1.013359462300513
2005-06-09,-0.005284039732608603,0.0070988529163869,-0.001597829838362097,-0.004481257859324295,-0.0028834280209621976,1.0778066936632027,1.0449842347511653,1.0791009259774162,1.0878683132994282,1.0104375132316086
2005-06-10,0.0003411863944752236,0.011456174474915981,0.006022270358127524,0.004815286747819725,-0.001206983610307799,1.0781744266429547,1.0569557564680112,1.085599563497358,1.093106711171832,1.0092179317138978
2005-06-13,-0.008951131796183565,-0.006090940597372474,-0.011982174062986184,-0.01596506113187246,-0.003982887068886276,1.068523545250799,1.0505179017413138,1.072591720564831,1.0756551957043137,1.0051983306639865
2005-06-14,0.01186850287518082,0.010842328475430651,0.012186731337606505,0.015354693883962045,0.0031679625463555405,1.0812053200198066,1.0619079619013132,1.0856631076982957,1.092171551959047,1.008382761327189
2005-06-15,0.004708181749830231,0.008225241448533538,0.014436585631136034,0.011245210451216181,-0.003191375179919853,1.0862958311753432,1.0706424112840716,1.1013363761191473,1.1044532509096578,1.0051646336108304
2005-06-16,0.002721314356009419,0.0018251325322815593,0.0066875168249420636,0.004751810110426691,-0.0019357067145153728,1.0892519836155938,1.0725964755793465,1.1087015816643648,1.109701403033824,1.0032189296803566
2005-06-17,0.009882927223289317,0.009580812617339007,0.011055695181442116,0.014941796427218157,0.0038861012457760413,1.1000169816974903,1.0828728214258903,1.1209590483984286,1.1262823354929539,1.0071175400127736
2005-06-20,0.0008793695427389281,0.002572610359199201,-0.005725159993849482,-0.004787483881237398,0.0009376761126120847,1.1009843031276907,1.0856586312639858,1.1145413784997944,1.120890276966059,1.0080618900726364
2005-06-21,-0.0024020810342160193,0.0009509592170620085,-0.0036620097948260044,-0.004080058074627191,-0.0004180482798011864,1.0983396496141782,1.086691048345969,1.1104599170549894,1.1163169795407524,1.0076404715335583
2005-06-22,2.89923333882669e-05,-0.0012691319758126873,0.0020028498699498076,3.4494669955309476e-05,-0.001968355199994498,1.0983714930434734,1.0853118939886839,1.1126840015554473,1.116355486526527,1.0056570771716904
2005-06-23,0.009401809996607335,-0.00014459914937148266,0.003843576613598798,0.00973954116604503,0.005895964552446231,1.108698173126758,1.0851549588120104,1.1169606877621514,1.1272282767434925,1.0115863956506113
2005-06-24,0.0007146466596696932,0.001498689060876357,0.0004261365898752256,0.0006128751352327821,0.00018673854535755652,1.1094905005727649,1.0867812686781377,1.1174366655806591,1.1279191269260398,1.0117752978226386
2005-06-27,-0.009242935681082143,-0.006770586485352004,-0.012970068037333027,-0.015963963687776417,-0.00299389565044339,1.0992355512371992,1.0794231221078918,1.1029434360006674,1.109913066941044,1.0087461481592614
2005-06-28,0.00505985877022852,-0.0011777809996601496,0.009712773204631375,0.009891707842842767,0.0001789346382113921,1.1047975278816735,1.0781517980640793,1.1136560754520788,1.1208920027301783,1.0089266477863295
2005-06-29,-0.002177703713928336,0.00047075789751438446,0.0014232723374135725,-0.0015057969173354335,-0.002929069254749006,1.1023916062020667,1.0786593465377374,1.1152411113376621,1.1192041670078012,1.0059714317620014
2005-06-30,0.006419281830204682,-6.890372836831915e-05,0.010483846755062087,0.0116731727454783,0.0011893259904162123,1.1094681686095298,1.0785850228871217,1.1269331282438713,1.1322688305867425,1.007167859731412
2005-07-01,0.02767187008649974,0.00782500026297095,0.025291021750891263,0.03544904200622401,0.010158020255332745,1.1401692276363995,1.08702495097485,1.1554344185020868,1.1724066759245502,1.0173986912510837
2005-07-04,0.006840541983993531,0.008318755144896994,0.013011351550893724,0.009701497301204287,-0.0033098542496894368,1.1479686031069039,1.0960676453784033,1.17046818191522,1.1837807761269463,1.0140312498692179
2005-07-05,0.0003045339060011587,-0.005147098960145424,-0.0013500893126452418,-0.00026189756966188416,0.0010881917429833576,1.1483181984695745,1.090426076740627,1.1688879453320251,1.1834707468186663,1.0151347103024528
2005-07-06,-0.005232454088544114,-0.005280768758238352,-0.007138700204379456,-0.005533795195853841,0.0016049050085256145,1.1423096762170428,1.0846677887814067,1.1605436047177866,1.1769216620854877,1.0167639050833455
2005-07-07,-0.004281440202556608,0.001626467125151132,-0.004275667114595816,-0.005790771852340226,-0.0015151047377444105,1.1374189456455177,1.08643196528157,1.1555815065920403,1.1701063772522735,1.0152234012735861
2005-07-08,0.01653836347352189,0.007414306865200504,0.0219917068423664,0.02370621556249386,0.0017145087201274611,1.1562299935902733,1.0944871052603304,1.1809947163174723,1.1978451712624647,1.0169640106479472
2005-07-11,0.010347511553807198,-0.00010125985952624816,0.01069677588977902,0.015953122657268892,0.005256346767489872,1.168194096807807,1.0943762776497985,1.1936275521249333,1.216954542204032,1.0223095261379702
2005-07-12,-0.003405218037613844,0.011561856618840238,0.0009080124799181188,-0.0010595035594656022,-0.001967516039383721,1.164216141197923,1.1070292992590456,1.194711380838637,1.215665174534859,1.020298115748079
2005-07-13,0.0053979276265317955,0.004870621135823261,0.0035995719504822166,0.005965609293932306,0.002366037343450089,1.1705004956697498,1.1124212195619922,1.1990118304140256,1.222917357998374,1.0227121791913907
2005-07-14,0.00448625484381493,0.0006228383326090103,0.00666058236622491,0.007315366560677328,0.000654784194452418,1.175751659188136,1.1131140781395432,1.2069979474685764,1.2318634467455472,1.0233818349617991
2005-07-15,0.0195313731781267,0.010338741246871619,0.01785464515141011,0.022847251830502846,0.004992606679092737,1.1987157036085414,1.124622276571678,1.228548467519108,1.2600081411341337,1.0284911779462917
2005-07-18,0.021562621710279894,0.010255895728032871,0.022554125725238072,0.028947347543807234,0.006393221818569161,1.2245631568636246,1.1361562853736202,1.2562573041150826,1.29648203470357,1.0350665501853438
2005-07-19,-0.008807302242336945,0.00012972098024977008,-0.008167936363658423,-0.011189075876065546,-0.0030211395124071228,1.2137780590262963,1.1363036686806758,1.2459962743986897,1.2819755988453159,1.0319394697326079
2005-07-20,0.000880659536562467,-0.001364829223449604,0.00209628608997825,0.0005725574756991758,-0.001523728614279074,1.2148469842492482,1.1347528082269474,1.2486082390568765,1.2827096035580987,1.0303670740343722
2005-07-21,0.0061463983949251455,0.002977893244367702,0.008100119922587523,0.009107487274080284,0.0010073673514927606,1.2223139178033176,1.1381319809485937,1.258722115529568,1.2943918649488448,1.0314050321848076
2005-07-22,-0.003886397257819363,-0.0015213508384073204,-0.0081211184354828,-0.006982749735090277,0.0011383687003925225,1.2175635203449724,1.1364004829051593,1.248499884151991,1.2853534504967703,1.0325791513908742
2005-07-25,-0.0005501276866057836,-0.00466643698400615,-0.001730210035287949,-0.0025583592800809685,-0.0008281492447930194,1.2168937049422295,1.1310975416630882,1.2463397171233754,1.2820650545685077,1.0317240217464607
2005-07-26,-0.0012348666676265108,0.006174545866300285,-0.002576663726798545,-0.0030691086782859145,-0.0004924449514873697,1.2153910034679518,1.1380815553133463,1.2431283187829953,1.2781302575834044,1.0312159544606234
2005-07-27,-0.0010775935202385067,0.0014423018710865154,-0.004202968354680925,-0.006048689216156644,-0.0018457208614757192,1.2140813059980586,1.1397230124700237,1.2379034897983427,1.270399244877516,1.0293126176607887
2005-07-28,-0.00592988518557469,0.00113487950268909,0.0003870299343720074,-0.005758398405026899,-0.006145428339398906,1.2068819432475375,1.141016460755619,1.2383825955047583,1.263083779892066,1.0229870507301153
2005-07-29,0.0009867584733151968,0.0022743122856804243,0.0016726965918071324,0.0024951674695258275,0.0008224708777186951,1.2080728442313282,1.143611488510479,1.2404540338516121,1.2662353854509385,1.0238284277876242
