month,沪深300-中证1000,沪深300-中证2000,上证50-中证500,上证50-中证1000,中证500-中证1000,沪深300-中证1000_NAV,沪深300-中证2000_NAV,上证50-中证500_NAV,上证50-中证1000_NAV,中证500-中证1000_NAV
2008-05-31,-0.06839500166516244,-0.10840426302560868,-0.07085299527496469,-0.08572031027994442,-0.015946519106322055,0.9307778346349638,0.8298159752726187,0.7767195336508835,0.8190425319703118,1.063653502555789
2008-06-30,0.04545802732568349,-0.060305584900239184,0.02700593658105288,0.0480552242654777,0.019876481320173944,0.9730891588759405,0.7797734375242411,0.7976955721179243,0.8584018045271099,1.0847951915304768
2008-07-31,-0.08766063634538002,-0.05941959099824334,-0.07479102402077498,-0.09719191816914363,-0.024102025915492487,0.8877875439880849,0.7334396187952564,0.7380351034223868,0.7749720865852658,1.0586494297112077
2008-08-31,0.13503200503593593,0.10400354956365399,0.1811789042415366,0.21170057552382127,0.026661029862654173,1.007667276098725,0.8097199425405763,0.8717514947522439,0.9390341233302633,1.08687411377082
2008-09-30,0.026049861909050565,-0.016212828041343053,-0.012231129684577402,0.003083124410520499,0.015918256914615903,1.033916869491366,0.7965920923505198,0.861088989167205,0.9419292823582145,1.1041752551476693
2008-10-31,0.007799616408814991,-0.1064718477668215,0.001512651084706329,-0.0031705152571177564,-0.004377163903808046,1.0419810244720016,0.7117774603615215,0.8623915163606974,0.9389428811973718,1.099342099077359
2008-11-30,-0.10272644725182922,-0.04402053524760241,-0.10162284424932766,-0.13381899947170195,-0.0357233556874238,0.9349420157241716,0.6804446355792282,0.7747528376116328,0.8132944842744624,1.0600699102498594
2008-12-31,-0.07167074683952845,-0.1264990487181582,-0.07227761310403868,-0.08336835963200506,-0.011537253210012088,0.867934023205566,0.594369036473082,0.7187555517634832,0.7454914572227429,1.047839615274992
2009-01-31,-0.037025135340491455,0.008427423088031682,-0.038717418752489574,-0.04369413257921306,-0.005111139261520292,0.8357986485297627,0.5993780358138664,0.6909271920851797,0.7129178546541817,1.0424839610775838
2009-02-28,-0.035631926164516825,0.010216993084714021,-0.05126639814209211,-0.05530539318083827,-0.004151201762817469,0.8060175327969472,0.6055018770609062,0.6555058435685431,0.6734896523968924,1.0381563998206496
2009-03-31,-0.04265151788969623,0.035847497310351084,-0.048091368956737934,-0.061334577584593375,-0.013718752289635705,0.7716396615774493,0.6272076039702595,0.6239816701921906,0.6321814490595343,1.0239141893336101
2009-04-30,-0.01134619412227933,-0.0018160421958062223,-0.025029479489727335,-0.021986256176562136,0.0030079431881253615,0.7628844881847416,0.6260685684959191,0.6083637337761494,0.6182821457704412,1.026994065044641
2009-05-31,-0.017719777316814955,0.07220250818193241,-0.012039390044053078,-0.020191747387952597,-0.007984280091097973,0.7493663449356557,0.6712722894351963,0.6010394054965619,0.6057979488685631,1.0187942567774293
2009-06-30,0.09447205885016619,0.06853942039492367,0.13543625071576648,0.14056726304439793,0.0046120255370243335,0.8201605263747509,0.7172809030802582,0.6824419291094495,0.6909533084989271,1.0234929619066606
2009-07-31,0.04159836602271039,0.06505099675270465,0.037552870092044444,0.04397481612862375,0.006333831065168827,0.8542778641482666,0.7639407407773091,0.7080695822186608,0.7213378531936316,1.0299755934237667
2009-08-31,-0.09929333225550574,-0.17872910326008062,-0.13300298923356668,-0.13803209969916175,-0.005535108163236324,0.7694537683448689,0.6274022972343389,0.6138942111982162,0.6217700747248289,1.0242745671086726
2009-09-30,0.03168695732458904,-0.004791737605217339,0.033219373226444526,0.04271839154728818,0.009477801997188173,0.793835417065657,0.6243959500530815,0.6342873921215635,0.6483310922293108,1.0339824386464842
2009-10-31,-0.032043239761566755,-0.0335978377556051,-0.039894530045713084,-0.041936300028294404,-0.002097585883312769,0.7683983584653988,0.6034175962279411,0.6089827946989528,0.6211424850279107,1.031813571679586
2009-11-30,-0.08272487636345172,-0.02941529725620584,-0.10096799240903287,-0.11099458632091275,-0.010929365627457277,0.7048326992634695,0.585667888265271,0.5474950245065573,0.552199031855894,1.0205365038953271
2009-12-31,-0.01514952774245304,-0.00501639819424915,0.011896788768137379,-0.0007849739106730036,-0.011945302371791144,0.6941548167321895,0.5827299449281474,0.554008457164718,0.5517655700223882,1.008345886774847
2010-01-31,-0.0847990745952849,-0.11838270495252046,-0.10211824396395552,-0.10345289928581713,-0.0016798919396027179,0.6352911306474402,0.51374479779072,0.4974340863778767,0.49468382207748063,1.0066519746473224
2010-02-28,-0.05650326661989258,-0.022457485545656186,-0.04398301186907505,-0.06663611350387133,-0.02349033981610882,0.599395106511215,0.5022073814201788,0.4755554370526361,0.4617200147609967,0.9830053776862998
2010-03-31,-0.016974789348262354,0.05357582485079404,0.0062552516319873686,-0.003557364200420521,-0.009779455356627054,0.5892205008418078,0.5291135561259223,0.47853015597636006,0.46007750850986834,0.9733921204798923
2010-04-30,-0.027015690338241583,-0.1356386078326266,-0.02377345293069888,-0.03101106559376221,-0.006682831927923849,0.5733023022501219,0.45734532998763183,0.46715384183733605,0.4458100147152541,0.9668871045387598
2010-05-31,-0.01686517878791116,-0.10073248987514682,-0.035545955826825515,-0.027230446180908974,0.008871780066359136,0.5636334564231525,0.41127579616520704,0.4505484120110543,0.43367040910264015,0.9754651142792264
2010-06-30,0.024609794027069087,0.08881098726576853,0.053830489970736695,0.045675909629853795,-0.0075891843586261,0.5775043596924914,0.44780160566115407,0.47480165378514666,0.45347869951795405,0.9680621296915531
2010-07-31,-0.02928985484105806,0.01858095277571259,-0.04666884340943778,-0.05356594691075289,-0.007153790328602083,0.5605893408270202,0.45612218614883226,0.45264320975410555,0.42918768357441806,0.9611368161906798
2010-08-31,-0.08647152577781525,-0.09428317523117047,-0.11772466916961144,-0.12669811524475594,-0.01013880902986608,0.512114325190928,0.41311753814533736,0.39935593763393246,0.3748104129792766,0.951392033559749
2010-09-30,0.00351585183404457,-0.05779090044442681,-0.02269638537092089,-0.013848705954036533,0.009149359020129255,0.513914843280391,0.38924310362653347,0.3902920013732273,0.3696197737814156,0.960096660843678
2010-10-31,0.05543202158855176,0.1192447747882075,0.052950617266184885,0.0480922022355299,-0.004198136170177724,0.5424021819677869,0.43565830985634235,0.41095820375999437,0.38739560269236223,0.9560660443249233
2010-11-30,-0.08950452297583456,-0.15712060695979146,-0.11053599236915268,-0.11511298113131851,-0.005073891252312279,0.4938547334097083,0.36720741178463695,0.36553253088513893,0.3428013399892806,0.9512150691859902
2010-12-31,0.022588426075088153,0.07436980847137331,0.03147686407596306,0.02307398454780185,-0.008061569370541477,0.5050101345471659,0.39451655666832913,0.37703834867515323,0.350711132811159,0.9435467829194429
2011-01-31,0.0509437946934459,0.07593968360963177,0.0607511479579943,0.06025399816357235,-0.00038377222895402685,0.5307372671596462,0.4244760191604834,0.39994386118135533,0.37184288076350697,0.9431846758674396
2011-02-28,-0.05190322073838327,0.0031707500558311175,-0.06925958091637152,-0.07362179665606994,-0.004604744643666447,0.5031902936281728,0.42582192652193546,0.3722439169658592,0.3444671398079288,0.9388415512832508
2011-03-31,0.006374933102234248,0.058930756787979766,0.04924135647126482,0.04191229188819823,-0.006983445030150137,0.506398098087746,0.4509159349087886,0.390573712375435,0.3589045471174515,0.9322852029178433
2011-04-30,0.039883199666634006,0.009634695750152522,0.046865236246801834,0.06416723041124017,0.01666820185554707,0.5265948745445833,0.4552603727505304,0.40887804167770014,0.3819344578879788,0.9478247208670176
2011-05-31,0.011743085205205839,0.0011990907065579925,0.03266634749607533,0.02298020602750972,-0.00923599555823651,0.5327787230249851,0.4558062712325597,0.42223459387065865,0.3907113904192498,0.9390706159551031
2011-06-30,-0.030691095259752665,0.0018227373381598522,-0.04092806033294616,-0.05469815679585088,-0.014243220073457685,0.5164271604842559,0.4566370863421027,0.40495335093806334,0.36934019752417274,0.9256952265075371
2011-07-31,-0.04276644962696585,-0.07749645213740664,-0.05211017404889562,-0.059994227270696476,-0.008186653471675798,0.49434140433940893,0.4212493322362271,0.3838511613389973,0.3471819177737036,0.9181168804677354
2011-08-31,-0.010639917753275774,-0.013653929102237616,0.007293062980586518,-0.003375996672647985,-0.010367100246183036,0.4890816524551988,0.41549762371950877,0.3866506120338139,0.34600983277449604,0.9085986707302136
2011-09-30,0.04067016329677342,0.03497731745766397,0.04930484384495659,0.04947168830165638,0.00037256232290494573,0.5089726831260075,0.43003061600725107,0.405714360082698,0.36312752337082416,0.9089371803615692
2011-10-31,0.0010192875075594188,0.007782951504557767,0.024718432471069418,0.019440463261267915,-0.005045929338701627,0.5094914726236068,0.4333775234371106,0.41574298309494534,0.37018689064806987,0.9043507475761461
2011-11-30,-0.023916713001748913,-0.07841210298965628,-0.029688438622442637,-0.03217224228967519,-0.0024990917695556503,0.49730611129602964,0.39939548043595774,0.40340022305861983,0.35827714830967866,0.902090692066087
2011-12-31,0.11675378474226039,0.06261853008780083,0.13367827443165092,0.16667262796544735,0.02951433901425804,0.5553684819652969,0.42440503834456844,0.4573260687824392,0.4179921421584191,0.9287153025733322
2012-01-31,0.060826187300899726,0.11262364532218716,0.06475590762590522,0.08718985242514976,0.021876365374302598,0.5891494292703343,0.47220308085603635,0.4869406334474332,0.4544368153480839,0.9490322178611325
2012-02-29,-0.05704733726887401,-0.02510817077202432,-0.06944056868972115,-0.07868685090577532,-0.009714147444116472,0.5555400230769849,0.460346925262827,0.4531271989427104,0.41867861341269386,0.9398131789676125
2012-03-31,0.006492452381245961,-0.00021150015121151888,0.008509741152445738,0.009380854782956582,0.0012497377562283862,0.5591468402226886,0.46024956181852417,0.45698319411484567,0.42260617668584793,0.9409876989811694
2012-04-30,-0.008582689623647166,0.04171760963790261,-0.004783593767464067,-0.010023871345055002,-0.005185768916154632,0.5543478564390142,0.4794500733744851,0.4547971721556421,0.4183700267411234,0.936107954221309
2012-05-31,-0.013260532924299961,-0.06389017289520094,-0.033432153553127675,-0.025385403328800682,0.008391899087843324,0.5469969084371895,0.44881792529197245,0.43959232326060643,0.40774953487161886,0.9439636777084617
2012-06-30,0.009408461465564955,-0.112077706849525,0.023235715862094164,0.02176022829527735,-0.0015026644868884054,0.5521433077720039,0.39851544143228673,0.44980656557904775,0.41662225783771845,0.9425452170130566
2012-07-31,0.042634927550733615,-0.012464674946383592,0.046419111747525665,0.04976645786114742,0.0035784023967018186,0.5756838976964858,0.3935480759937187,0.4706861868114323,0.43735607187641534,0.945918023076616
2012-08-31,-0.08020933723179757,-0.057039857169711716,-0.045508321551495756,-0.07553104109147424,-0.031119421360684463,0.5295086738072327,0.37110014994962215,0.4492660484721703,0.40432211243991206,0.9164816015438291
2012-09-30,0.037463937828562166,0.007830942661324558,0.018977719094556145,0.036549163605917645,0.017558551527673716,0.5493461538424312,0.3740062139454866,0.4577920933387964,0.41909974747696865,0.9325736909687014
2012-10-31,-0.012429753399430421,-0.04331189798633839,-0.006823267216200635,-0.012115472560377705,-0.005262487877777056,0.5425179166192442,0.35780729496082303,0.45466845555648194,0.4140221559863502,0.9276660332248448
2012-11-30,0.08000425180143211,0.058617730318789585,0.09462726070974603,0.10941404037216196,0.013763194993302141,0.5859216566272386,0.37878114648293215,0.49769248603692273,0.4593219928764103,0.9404336817287814
2012-12-31,0.013781609193650679,0.07817322315601083,0.03216229481351185,0.03218643489862738,0.0002138654526453454,0.5939965999169716,0.40839168957423205,0.5136994184993119,0.47410593029763465,0.9406348080038073
2013-01-31,-0.004322680123402867,-0.05129859124579861,0.009140224280854925,0.0030761448826075455,-0.005869411093220256,0.5914289426211417,0.38744177122258244,0.5183947463973404,0.4755643488289336,0.9351138356270406
2013-02-28,-0.051443849341364145,-0.06458939591979151,-0.053608931210412214,-0.06432311782044653,-0.01098382898034811,0.5610035612008173,0.3624171412652218,0.49060415809788627,0.4449745671880062,0.9248427051793559
2013-03-31,-0.04058804840742636,-0.09735380509142666,-0.0396457230620636,-0.0571654541604083,-0.0179897637133003,0.5382335215020599,0.3271344535326953,0.4711538015128406,0.4195373939648727,0.9082050034412098
2013-04-30,0.002702161116163948,0.02087969691368108,0.007514893048702342,0.006631112764264424,-0.0006224189386891954,0.5396879151952788,0.3339649217724807,0.47469447194069914,0.4223193937330794,0.9076397194468557
2013-05-31,-0.08412888485077707,-0.03795916766197638,-0.08679875016679894,-0.10373826288140453,-0.017964244194684342,0.49428457272245924,0.3212878913137003,0.43349158506515784,0.37850871344608183,0.8913346578859176
2013-06-30,-0.01432316698631897,-0.06629845657547861,-0.0006196427367454183,-0.016373977099168324,-0.015220155600715657,0.4872048522485941,0.2999870000032118,0.43322297515303193,0.37231102044028,0.8777684057005832
2013-07-31,-0.08148376378741873,-0.08556446367916559,-0.08766768931365543,-0.10761873482771311,-0.021002484339685212,0.44750556715188544,0.27431877323721515,0.3952433179637785,0.33224337945808224,0.8593330885059863
2013-08-31,-0.0173394352392765,0.07200489738458948,-0.011218810106336075,-0.01604971987385173,-0.004420703059340725,0.4397460733510396,0.2940710683548273,0.3908091582337446,0.3269109662878382,0.8555342320926352
2013-09-30,-0.026848551113857533,-0.028226499035699515,-0.022339838417981595,-0.03417877779551004,-0.01145197856436897,0.4279395284235561,0.28577047162748265,0.38207854478653536,0.3157375490121707,0.8457366724056266
2013-10-31,0.02918688396040281,0.058775199759718566,0.032145045316230636,0.03579668378165657,0.0035078543133701956,0.44042974978172394,0.3025666881828169,0.394360476923058,0.3270399062121547,0.8487033934399
2013-11-30,-0.05548364922518745,0.001799070384972401,-0.04159070765993189,-0.06364051379820768,-0.02272557970822664,0.4159931000364977,0.3031110269510058,0.37795874561471976,0.3062269185482955,0.8294161168236391
2013-12-31,-0.014374169512953894,-0.058007786384502324,-0.026098858267760594,-0.023475065747644352,0.0037142910366514403,0.4100135447003539,0.2855282272488447,0.36809445388186063,0.2990382215016757,0.8324968096720115
2014-01-31,-0.10263724166039656,-0.048234780692852364,-0.07697838392172518,-0.11004083758720706,-0.03551861900551245,0.36793088542890784,0.27175583582587776,0.339759137691485,0.26613180513704254,0.8029276726659667
2014-02-28,-0.0394855132798031,-0.015942936701676347,-0.033655826864159466,-0.038762050789029834,-0.004510743341522905,0.353402945566255,0.26742324973699466,0.3283242629778243,0.2558159905897443,0.7993058720127642
2014-03-31,0.02715520968774987,0.027214977571944132,0.03446419669331302,0.04312659369363958,0.008963523276863672,0.3629996766573751,0.27470116748080337,0.33963969495627905,0.26684846287624414,0.8064704688018843
2014-04-30,0.02811961675269692,0.03547664237481074,0.03864196492192917,0.04208578980549249,0.0037627259544470437,0.3732070884463334,0.28444664255946284,0.35276404013487433,0.27807899119477253,0.8095049961663403
2014-05-31,-0.028285840641096516,-0.009327362371323589,-0.02581364100640615,-0.03590654703079499,-0.010240146802175443,0.36265061221641276,0.28179350564900435,0.34365791584286326,0.2680941348191614,0.8012155461685025
2014-06-30,-0.04557550647660957,-0.01508478926638912,-0.024876623321530178,-0.049415570642436624,-0.024953073457651298,0.3461226268905972,0.2775427099996521,0.3351088673189782,0.2548461101611822,0.7812227557895477
2014-07-31,0.03559711354709649,0.03992621523671813,0.008202860207357165,0.043530563506444464,0.035344894569791396,0.3584435933412411,0.2886239399764802,0.3378577185118416,0.2659397049439239,0.8088349917284512
2014-08-31,-0.06181981873517617,-0.004888822471680654,-0.0631982905520172,-0.0808877516480565,-0.01867588079665572,0.3362846753741004,0.2872129087728582,0.3165056882520886,0.24442844013706233,0.7937292858387667
2014-09-30,-0.07370430562285935,-0.031193879704265348,-0.07871155978340161,-0.09519457372522866,-0.017759666781089423,0.3114990468840437,0.2782536238470855,0.2915930318494476,0.2211601789718921,0.7796329182078781
2014-10-31,0.008858569825136442,-0.008589633698897314,0.007574779611154048,0.008202741194839325,0.0008443336323462614,0.3142584829413294,0.2758635271428483,0.2938017848018554,0.22297429868260288,0.7802911885016053
2014-11-30,0.07121202022208806,0.11323475703233798,0.09659010405130375,0.10419123118383689,0.0076853831208139045,0.33663746438351005,0.3071008666129525,0.3221801297663254,0.24620626538469584,0.7862880252310354
2014-12-31,0.34430226389232765,0.2691123698964759,0.3249471712000913,0.438529745154016,0.08924768279202677,0.45254250548172537,0.3897455086244257,0.4268716515507711,0.3541750361991685,0.856462409490024
2015-01-31,-0.10539085016585692,-0.09551935571033343,-0.11881190964245714,-0.14289492738251064,-0.025282356637780223,0.4048486660928194,0.35251726874962436,0.3761542154577944,0.30356522012079024,0.8348090214064446
2015-02-28,-0.0469551875516403,0.0032385243610231207,-0.037507672033371464,-0.05788054923883712,-0.02077537017427067,0.38583892104639966,0.3536589045121514,0.3620455465104333,0.2859946984503904,0.8174655549619051
2015-03-31,-0.08045727894348509,-0.029711931978530837,-0.07778364546657779,-0.09835445537446164,-0.020987709577081848,0.3547953713485162,0.3431510151976846,0.33388432407791235,0.25786584564431886,0.8003088253050966
2015-04-30,0.0067116236117008565,0.01618955844929304,0.006593565869101203,0.011898308430306814,0.006262249003829545,0.35717662434018105,0.34870647861516174,0.3360858123613804,0.26093401300943686,0.8053205584491194
2015-05-31,-0.20736671187383093,-0.12495737201510648,-0.19073604620304851,-0.25764166940752486,-0.08125254419388339,0.2831100821925632,0.3051330334427692,0.27198213332663107,0.19370653829248075,0.7398862141834895
2015-06-30,0.05057711395164688,0.029445972487075478,0.023729865948236784,0.04455904784468445,0.02205376198192943,0.29742897308047656,0.3141179723504229,0.2784362328907875,0.2023379172000836,0.7562034886448031
2015-07-31,0.03665170275530194,-0.06631355506207537,-0.03482082076206894,0.02958805097700501,0.06855636164555934,0.30833025139263687,0.29328769289497564,0.26874085473163173,0.20832470180878068,0.8080460484899699
2015-08-31,0.01186111259080791,0.007028115477481833,0.04320982417834629,0.026409281895610315,-0.014356859917984077,0.31198739121955704,0.29534895266876576,0.28035309981412404,0.21382640758466773,0.7964450445645188
2015-09-30,-0.03713471523299172,-0.012885166433992401,0.024512793713079573,-0.024531478438938104,-0.04561545167929981,0.3004018282903348,0.2915433322575234,0.28722533751669005,0.20858092967732886,0.7601148441189682
2015-10-31,-0.07744990491581483,-0.026543456414354294,-0.07631849625049258,-0.10239290651152566,-0.027731709715798414,0.27713573525271146,0.2838047645248502,0.26530473167237606,0.187223722044791,0.7390355599111916
2015-11-30,-0.07684982234048654,0.013479146720134061,-0.037235041268012914,-0.07727759440041493,-0.04084357017671625,0.25583790323434047,0.2876302105857538,0.25542609903995606,0.17275552319047763,0.7088507091568701
2015-12-31,-0.016772777771782765,-0.027860758606445213,0.006249241469047373,-0.026916687161798625,-0.03179106611336813,0.25154679093779203,0.2796166147207031,0.25702231841035356,0.1681055168172867,0.6863155893975561
2016-01-31,0.1200952261010928,0.042212207267757096,0.12094324231769993,0.15117607017863355,0.028378292670594663,0.28175635967047047,0.291419849216802,0.288107430946914,0.1935190482250723,0.7057920540578716
2016-02-29,-0.0016922620439107083,0.0020224702874969136,0.0013895588774619494,0.005242092323929359,0.004610482665571958,0.28127955407736965,0.2920092372030298,0.288507773185249,0.19453349294230707,0.7090460960886038
2016-03-31,-0.056147882530316884,-0.010376421332115804,-0.04401750342111088,-0.06720498049484847,-0.022962802509446933,0.2654863027168536,0.2889792263249414,0.2758083812920502,0.1814598733435246,0.6927644106140268
2016-04-30,-0.0035917577109108034,0.0037019679687504414,0.015132082852576278,0.0047075036204702325,-0.009940402780249546,0.26453274024192913,0.2900490181644306,0.27998193656919645,0.1823140963542593,0.6858780533407012
2016-05-31,0.011395780288476987,-0.0011052724413181947,0.011817736694526237,0.01563439130538402,0.0042329080379517325,0.2675472972288349,0.2897284349780221,0.2832906893747948,0.18516446627714928,0.6887813120657417
2016-06-30,-0.06951694042968304,-0.03999271964104545,-0.046335665940807735,-0.08016045668177851,-0.03504871561872536,0.2489482277052553,0.27814140690590716,0.27016422662778317,0.17032159809913522,0.6646404117356569
