week,industry,industry_amt,total_amt,amt_pct,industry_avg_turnover
2018-01-05,交通运输,5.9155763e+10,1.921195e+12,0.030791128,5.737780632717269
2018-01-05,传媒,3.904951e+10,1.921195e+12,0.020325636,7.1161396606894565
2018-01-05,农林牧渔,2.3371153e+10,1.921195e+12,0.012164904,9.268352588638663
2018-01-05,医药,1.0999354e+11,1.921195e+12,0.057252668,8.059265492516424
2018-01-05,商贸零售,3.0236176e+10,1.921195e+12,0.015738213,4.6250077896647985
2018-01-05,国防军工,2.6364078e+10,1.921195e+12,0.013722749,8.422954077758487
2018-01-05,基础化工,1.1897922e+11,1.921195e+12,0.0619298,12.55844434817357
2018-01-05,家电,4.0699957e+10,1.921195e+12,0.021184709,6.121508462954376
2018-01-05,建材,7.207877e+10,1.921195e+12,0.037517674,12.706229993275233
2018-01-05,建筑,6.0270395e+10,1.921195e+12,0.031371303,14.781987772045428
2018-01-05,房地产,1.0619039e+11,1.921195e+12,0.05527309,5.504111670753331
2018-01-05,有色金属,1.3004608e+11,1.921195e+12,0.0676902,11.411856385110651
2018-01-05,机械,9.8878505e+10,1.921195e+12,0.051467188,8.271048200130462
2018-01-05,汽车,6.233483e+10,1.921195e+12,0.032445863,9.278034904409175
2018-01-05,消费者服务,1.0149155e+10,1.921195e+12,0.00528273,4.086132011413574
2018-01-05,煤炭,3.997343e+10,1.921195e+12,0.020806544,8.84669143472399
2018-01-05,电力及公用事业,7.818092e+10,1.921195e+12,0.040693898,9.723760862516452
2018-01-05,电力设备及新能源,7.544298e+10,1.921195e+12,0.039268777,7.694438977700444
2018-01-05,电子,1.6826814e+11,1.921195e+12,0.08758514,13.489205184133397
2018-01-05,石油石化,4.450073e+10,1.921195e+12,0.023163047,10.853374433378841
2018-01-05,纺织服装,1.2321075e+10,1.921195e+12,0.006413235,5.991165818723097
2018-01-05,综合,4.8343475e+09,1.921195e+12,0.0025163232,3.9407114661656895
2018-01-05,综合金融,1.7562076e+09,1.921195e+12,0.0009141225,2.455733338991801
2018-01-05,计算机,9.407758e+10,1.921195e+12,0.048968263,9.795290166541085
2018-01-05,轻工制造,2.580636e+10,1.921195e+12,0.013432452,9.555086860452036
2018-01-05,通信,7.16292e+10,1.921195e+12,0.03728367,14.236085082225976
2018-01-05,钢铁,6.3461503e+10,1.921195e+12,0.033032306,8.708978504474674
2018-01-05,银行,7.232018e+10,1.921195e+12,0.037643332,6.763124132156372
2018-01-05,非银行金融,1.0785976e+11,1.921195e+12,0.056142017,5.170056588244888
2018-01-05,食品饮料,7.258044e+10,1.921195e+12,0.0377788,6.655001134015201
2018-01-12,交通运输,6.6592e+10,2.4196764e+12,0.027521035,7.008060175545362
2018-01-12,传媒,5.708941e+10,2.4196764e+12,0.023593819,11.037371787157925
2018-01-12,农林牧渔,3.0056729e+10,2.4196764e+12,0.012421797,9.596903635561466
2018-01-12,医药,1.5373622e+11,2.4196764e+12,0.063535854,12.659675159624644
2018-01-12,商贸零售,3.653228e+10,2.4196764e+12,0.015098003,5.676758929093679
2018-01-12,国防军工,3.3611114e+10,2.4196764e+12,0.013890748,10.810169684508491
2018-01-12,基础化工,1.3639762e+11,2.4196764e+12,0.05637019,14.86730476956054
2018-01-12,家电,5.8275193e+10,2.4196764e+12,0.024083879,7.911113646070836
2018-01-12,建材,7.661358e+10,2.4196764e+12,0.03166274,13.14898276925087
2018-01-12,建筑,6.8696252e+10,2.4196764e+12,0.028390678,17.205611509712117
2018-01-12,房地产,1.513603e+11,2.4196764e+12,0.06255394,9.416062104470521
2018-01-12,有色金属,1.5636372e+11,2.4196764e+12,0.06462175,13.429588423191923
2018-01-12,机械,1.1395676e+11,2.4196764e+12,0.047095865,10.327272433995223
2018-01-12,汽车,8.2033754e+10,2.4196764e+12,0.03390278,14.628657659828264
2018-01-12,消费者服务,1.3090104e+10,2.4196764e+12,0.0054098573,5.4307959997653965
2018-01-12,煤炭,4.913298e+10,2.4196764e+12,0.020305598,9.722154242651802
2018-01-12,电力及公用事业,8.023164e+10,2.4196764e+12,0.033158004,11.469396155563336
2018-01-12,电力设备及新能源,8.815344e+10,2.4196764e+12,0.036431912,9.642399552842262
2018-01-12,电子,2.1284304e+11,2.4196764e+12,0.08796343,17.143393802888614
2018-01-12,石油石化,4.4168434e+10,2.4196764e+12,0.01825386,12.699111854960751
2018-01-12,纺织服装,1.3743988e+10,2.4196764e+12,0.005680093,6.926110977995886
2018-01-12,综合,6.2506194e+09,2.4196764e+12,0.002583246,4.872349954568422
2018-01-12,综合金融,2.626384e+09,2.4196764e+12,0.0010854277,3.8216444651285806
2018-01-12,计算机,1.6897712e+11,2.4196764e+12,0.0698346,18.038253409874873
2018-01-12,轻工制造,3.4602754e+10,2.4196764e+12,0.014300571,13.160167712755877
2018-01-12,通信,8.7527965e+10,2.4196764e+12,0.03617342,18.74990110616935
2018-01-12,钢铁,7.436846e+10,2.4196764e+12,0.030734878,9.435338000456492
2018-01-12,银行,9.139011e+10,2.4196764e+12,0.037769556,5.859943982362747
2018-01-12,非银行金融,1.3650584e+11,2.4196764e+12,0.056414917,6.4122849798427435
2018-01-12,食品饮料,9.456161e+10,2.4196764e+12,0.03908027,10.820757235703843
2018-01-19,交通运输,7.130527e+10,2.6653908e+12,0.026752276,9.69160405350755
2018-01-19,传媒,5.6934924e+10,2.6653908e+12,0.021360816,12.330837205421826
2018-01-19,农林牧渔,3.366318e+10,2.6653908e+12,0.012629735,9.686402435600758
2018-01-19,医药,1.5628091e+11,2.6653908e+12,0.058633395,11.844384642012859
2018-01-19,商贸零售,4.5034004e+10,2.6653908e+12,0.016895836,7.933330676139711
2018-01-19,国防军工,3.5099623e+10,2.6653908e+12,0.013168659,12.343193614293659
2018-01-19,基础化工,1.375001e+11,2.6653908e+12,0.05158722,17.36247018783975
2018-01-19,家电,6.119773e+10,2.6653908e+12,0.022960134,8.137215147584172
2018-01-19,建材,6.018369e+10,2.6653908e+12,0.022579687,11.898071541104997
2018-01-19,建筑,9.364075e+10,2.6653908e+12,0.03513209,19.120100931640255
2018-01-19,房地产,1.785547e+11,2.6653908e+12,0.06699006,9.643173741484151
2018-01-19,有色金属,1.2572566e+11,2.6653908e+12,0.047169693,12.289119404496498
2018-01-19,机械,1.215762e+11,2.6653908e+12,0.045612898,13.20365969587545
2018-01-19,汽车,8.013592e+10,2.6653908e+12,0.030065356,16.462218709935744
2018-01-19,消费者服务,1.3898631e+10,2.6653908e+12,0.0052144816,6.09738796710968
2018-01-19,煤炭,3.5833565e+10,2.6653908e+12,0.0134440195,6.62893710902759
2018-01-19,电力及公用事业,7.847906e+10,2.6653908e+12,0.029443733,12.530017633981343
2018-01-19,电力设备及新能源,8.704428e+10,2.6653908e+12,0.03265723,10.350268478404749
2018-01-19,电子,2.1863629e+11,2.6653908e+12,0.08202785,18.121866203643954
2018-01-19,石油石化,4.6019965e+10,2.6653908e+12,0.017265748,11.324218755544619
2018-01-19,纺织服装,1.5398046e+10,2.6653908e+12,0.005777031,8.6078232245086
2018-01-19,综合,5.2266895e+09,2.6653908e+12,0.0019609467,4.797892405436589
2018-01-19,综合金融,2.7784543e+09,2.6653908e+12,0.0010424191,3.78622223271264
2018-01-19,计算机,1.35306355e+11,2.6653908e+12,0.05076417,16.08391027433368
2018-01-19,轻工制造,4.27077e+10,2.6653908e+12,0.016023055,15.63406366019538
2018-01-19,通信,9.766402e+10,2.6653908e+12,0.03664154,19.413838867137308
2018-01-19,钢铁,6.930622e+10,2.6653908e+12,0.026002273,8.657447525433131
2018-01-19,银行,1.9811161e+11,2.6653908e+12,0.07432742,13.36589194536209
2018-01-19,非银行金融,2.4408595e+11,2.6653908e+12,0.09157605,12.208260289902958
2018-01-19,食品饮料,1.17885985e+11,2.6653908e+12,0.044228405,10.272202330358912
2018-01-26,交通运输,8.400594e+10,2.6315803e+12,0.03192224,11.024001894575177
2018-01-26,传媒,9.976281e+10,2.6315803e+12,0.037909847,16.974190312968798
2018-01-26,农林牧渔,3.2838302e+10,2.6315803e+12,0.012478548,9.70155498534441
2018-01-26,医药,1.4441102e+11,2.6315803e+12,0.05487616,10.060502804218684
2018-01-26,商贸零售,5.0249724e+10,2.6315803e+12,0.019094886,8.558797866433531
2018-01-26,国防军工,3.3790835e+10,2.6315803e+12,0.01284051,13.310782723956638
2018-01-26,基础化工,1.3376495e+11,2.6315803e+12,0.050830655,15.441759553644484
2018-01-26,家电,6.5882608e+10,2.6315803e+12,0.025035378,8.864740652553106
2018-01-26,建材,5.6987693e+10,2.6315803e+12,0.021655312,11.125339365918451
2018-01-26,建筑,8.7984366e+10,2.6315803e+12,0.03343404,17.4485517536339
2018-01-26,房地产,1.3610696e+11,2.6315803e+12,0.05172062,6.985122300756788
2018-01-26,有色金属,1.3204529e+11,2.6315803e+12,0.050177187,11.730104739226183
2018-01-26,机械,1.1447265e+11,2.6315803e+12,0.043499585,10.849944313884947
2018-01-26,汽车,7.31961e+10,2.6315803e+12,0.027814506,14.841441924969356
2018-01-26,消费者服务,1.3881726e+10,2.6315803e+12,0.0052750534,6.246219944953919
2018-01-26,煤炭,3.604793e+10,2.6315803e+12,0.013698206,6.3082199692726135
2018-01-26,电力及公用事业,8.1585684e+10,2.6315803e+12,0.031002544,11.859179018796246
2018-01-26,电力设备及新能源,8.110685e+10,2.6315803e+12,0.03082059,8.962121150023501
2018-01-26,电子,1.796471e+11,2.6315803e+12,0.06826586,14.997376505863398
2018-01-26,石油石化,4.645216e+10,2.6315803e+12,0.017651811,9.356951179892517
2018-01-26,纺织服装,1.5964871e+10,2.6315803e+12,0.006066648,7.756208271196444
2018-01-26,综合,6.5444987e+09,2.6315803e+12,0.0024869083,6.930273078955137
2018-01-26,综合金融,3.1412214e+09,2.6315803e+12,0.0011936636,4.294955571492513
2018-01-26,计算机,1.4290493e+11,2.6315803e+12,0.054303847,16.21571486026813
2018-01-26,轻工制造,3.691562e+10,2.6315803e+12,0.014027929,13.818166765901777
2018-01-26,通信,8.730463e+10,2.6315803e+12,0.03317574,17.38762418345401
2018-01-26,钢铁,7.208312e+10,2.6315803e+12,0.027391572,8.53931182339078
2018-01-26,银行,2.4069027e+11,2.6315803e+12,0.091462255,17.971196026802062
2018-01-26,非银行金融,2.4840854e+11,2.6315803e+12,0.0943952,11.428118813712642
2018-01-26,食品饮料,9.331291e+10,2.6315803e+12,0.03545889,9.128756221760526
2018-02-02,交通运输,7.151333e+10,2.434586e+12,0.029373918,5.375271831498002
2018-02-02,传媒,8.309145e+10,2.434586e+12,0.034129597,6.780097526213354
2018-02-02,农林牧渔,3.7569536e+10,2.434586e+12,0.01543159,5.839900607056916
2018-02-02,医药,1.3264108e+11,2.434586e+12,0.054481983,4.80321865038174
2018-02-02,商贸零售,5.2257243e+10,2.434586e+12,0.021464529,4.760149461882455
2018-02-02,国防军工,2.5530155e+10,2.434586e+12,0.010486445,4.402176985428447
2018-02-02,基础化工,1.4435346e+11,2.434586e+12,0.059292812,7.862147063635625
2018-02-02,家电,5.6060875e+10,2.434586e+12,0.023026861,4.069941526752407
2018-02-02,建材,6.1943812e+10,2.434586e+12,0.025443261,6.4260753189593975
2018-02-02,建筑,6.947083e+10,2.434586e+12,0.028534966,6.511613594466134
2018-02-02,房地产,1.4074495e+11,2.434586e+12,0.057810627,3.727752641923186
2018-02-02,有色金属,1.4329941e+11,2.434586e+12,0.058859866,6.304517006411136
2018-02-02,机械,1.09940744e+11,2.434586e+12,0.04515788,5.757206014293801
2018-02-02,汽车,6.7177345e+10,2.434586e+12,0.027592922,6.618291311065356
2018-02-02,消费者服务,1.493352e+10,2.434586e+12,0.006133905,3.209509977698326
2018-02-02,煤炭,6.06134e+10,2.434586e+12,0.024896799,5.301087161047118
2018-02-02,电力及公用事业,7.011454e+10,2.434586e+12,0.028799368,5.17116328210959
2018-02-02,电力设备及新能源,7.543076e+10,2.434586e+12,0.03098299,4.4467248846667475
2018-02-02,电子,1.653211e+11,2.434586e+12,0.06790522,7.174449128729989
2018-02-02,石油石化,4.1502675e+10,2.434586e+12,0.017047117,4.4073836710737195
2018-02-02,纺织服装,2.2778518e+10,2.434586e+12,0.009356217,6.282717811734709
2018-02-02,综合,6.262388e+09,2.434586e+12,0.0025722599,2.926107714955623
2018-02-02,综合金融,3.7354056e+09,2.434586e+12,0.0015343083,2.6865721974107952
2018-02-02,计算机,1.25785465e+11,2.434586e+12,0.05166606,7.066674128308168
2018-02-02,轻工制造,3.9475147e+10,2.434586e+12,0.016214315,7.065793438391252
2018-02-02,通信,8.254166e+10,2.434586e+12,0.033903774,7.147863142937422
2018-02-02,钢铁,9.08603e+10,2.434586e+12,0.037320636,4.733044058439278
2018-02-02,银行,1.6359899e+11,2.434586e+12,0.06719787,5.302382718341855
2018-02-02,非银行金融,1.78814e+11,2.434586e+12,0.07344739,3.9968858670513585
2018-02-02,食品饮料,9.7099416e+10,2.434586e+12,0.039883334,4.9561072822367205
2018-02-09,交通运输,7.192114e+10,2.3793636e+12,0.030227048,9.57894509613514
2018-02-09,传媒,7.772495e+10,2.3793636e+12,0.032666277,12.300098396529837
2018-02-09,农林牧渔,3.023699e+10,2.3793636e+12,0.012708015,10.470928734540939
2018-02-09,医药,1.138403e+11,2.3793636e+12,0.04784485,8.014234527851412
2018-02-09,商贸零售,3.49746e+10,2.3793636e+12,0.014699141,6.572909965947434
2018-02-09,国防军工,2.5534345e+10,2.3793636e+12,0.010731586,8.616190386196923
2018-02-09,基础化工,1.2538829e+11,2.3793636e+12,0.052698247,12.96845607625967
2018-02-09,家电,6.5621344e+10,2.3793636e+12,0.027579367,7.347198315596176
2018-02-09,建材,5.9180474e+10,2.3793636e+12,0.024872396,10.735483096518987
2018-02-09,建筑,7.197196e+10,2.3793636e+12,0.03024841,10.141622806850233
2018-02-09,房地产,1.245868e+11,2.3793636e+12,0.052361395,6.4954692225974915
2018-02-09,有色金属,1.4219228e+11,2.3793636e+12,0.059760634,10.695469981837041
2018-02-09,机械,8.938119e+10,2.3793636e+12,0.037565168,9.986211409009629
2018-02-09,汽车,5.8263597e+10,2.3793636e+12,0.02448705,10.944328672091165
2018-02-09,消费者服务,1.4316394e+10,2.3793636e+12,0.0060169008,5.667285952568054
2018-02-09,煤炭,7.431257e+10,2.3793636e+12,0.03123212,12.532294232504709
2018-02-09,电力及公用事业,5.3177213e+10,2.3793636e+12,0.022349343,7.845196146376526
2018-02-09,电力设备及新能源,6.147897e+10,2.3793636e+12,0.025838409,7.782609852966568
2018-02-09,电子,1.4697211e+11,2.3793636e+12,0.061769504,13.416153075838727
2018-02-09,石油石化,3.9960584e+10,2.3793636e+12,0.016794652,7.4758976885052615
2018-02-09,纺织服装,1.853368e+10,2.3793636e+12,0.0077893427,7.410391747135005
2018-02-09,综合,3.7161482e+09,2.3793636e+12,0.0015618245,3.71444224852782
2018-02-09,综合金融,3.8080763e+09,2.3793636e+12,0.00160046,5.533744427892897
2018-02-09,计算机,1.15865534e+11,2.3793636e+12,0.04869602,13.909044859360675
2018-02-09,轻工制造,3.6461937e+10,2.3793636e+12,0.015324239,11.306500009894371
2018-02-09,通信,6.5282736e+10,2.3793636e+12,0.027437057,14.03584212754902
2018-02-09,钢铁,9.373527e+10,2.3793636e+12,0.0393951,9.924695257629667
2018-02-09,银行,2.4848518e+11,2.3793636e+12,0.10443346,14.319280904072981
2018-02-09,非银行金融,1.9378125e+11,2.3793636e+12,0.08144247,7.872753786819953
2018-02-09,食品饮料,1.1854556e+11,2.3793636e+12,0.049822383,8.819413426886783
2018-02-16,交通运输,,,,4.592718022316694
2018-02-16,传媒,,,,5.680441365754309
2018-02-16,农林牧渔,,,,4.550821236148477
2018-02-16,医药,,,,3.766751601681996
2018-02-16,商贸零售,,,,2.541229649231984
2018-02-16,国防军工,,,,3.989806314782491
2018-02-16,基础化工,,,,6.792106195400978
2018-02-16,家电,,,,3.7011610431186224
2018-02-16,建材,,,,3.875402831695449
2018-02-16,建筑,,,,5.586244717763181
2018-02-16,房地产,,,,3.3823413329485517
2018-02-16,有色金属,,,,4.489386423698907
2018-02-16,机械,,,,4.734430936046842
2018-02-16,汽车,,,,5.299153329730034
2018-02-16,消费者服务,,,,2.5089540326595308
2018-02-16,煤炭,,,,3.5938228568860464
2018-02-16,电力及公用事业,,,,3.4165082334340373
2018-02-16,电力设备及新能源,,,,3.692601856001666
2018-02-16,电子,,,,6.867541364603201
2018-02-16,石油石化,,,,2.835279090806495
2018-02-16,纺织服装,,,,3.294580827837121
2018-02-16,综合,,,,1.9313538303742042
2018-02-16,综合金融,,,,1.789255526330736
2018-02-16,计算机,,,,7.159566343134763
2018-02-16,轻工制造,,,,5.542150959670543
2018-02-16,通信,,,,6.206794780179074
2018-02-16,钢铁,,,,4.024819046258926
2018-02-16,银行,,,,5.797127065750269
2018-02-16,非银行金融,,,,3.51566665481638
2018-02-16,食品饮料,,,,3.672896660864353
2018-02-23,交通运输,1.9466465e+10,6.349295e+11,0.030659257,3.0526729638874532
2018-02-23,传媒,2.18776e+10,6.349295e+11,0.03445674,3.707110806191263
2018-02-23,农林牧渔,8.693848e+09,6.349295e+11,0.01369262,2.978158755041659
2018-02-23,医药,3.2909947e+10,6.349295e+11,0.051832445,2.266095848825439
2018-02-23,商贸零售,9.752277e+09,6.349295e+11,0.015359622,1.8574043969204137
2018-02-23,国防军工,7.398879e+09,6.349295e+11,0.011653072,2.48391907579369
2018-02-23,基础化工,4.2927137e+10,6.349295e+11,0.067609295,4.913837450738881
2018-02-23,家电,1.5564514e+10,6.349295e+11,0.024513768,2.3846304871268194
2018-02-23,建材,1.707981e+10,6.349295e+11,0.026900327,3.092625335908272
2018-02-23,建筑,1.6480222e+10,6.349295e+11,0.025955988,3.9378903562431797
2018-02-23,房地产,2.8313653e+10,6.349295e+11,0.044593383,2.1249817442148924
2018-02-23,有色金属,5.169127e+10,6.349295e+11,0.08141261,3.606053391561925
2018-02-23,机械,2.8097059e+10,6.349295e+11,0.04425225,3.4347403955187783
2018-02-23,汽车,1.606577e+10,6.349295e+11,0.025303235,3.3617673241098722
2018-02-23,消费者服务,4.71033e+09,6.349295e+11,0.007418666,1.632291995882988
2018-02-23,煤炭,1.389855e+10,6.349295e+11,0.021889912,2.624665722676686
2018-02-23,电力及公用事业,1.7834201e+10,6.349295e+11,0.028088475,2.8581784482620938
2018-02-23,电力设备及新能源,2.3334253e+10,6.349295e+11,0.036750935,2.6688163570154493
2018-02-23,电子,4.6814515e+10,6.349295e+11,0.07373183,4.256903066622968
2018-02-23,石油石化,8.605658e+09,6.349295e+11,0.013553723,1.9554813982442367
2018-02-23,纺织服装,4.9161364e+09,6.349295e+11,0.0077428073,1.8419890415995088
2018-02-23,综合,1.0817455e+09,6.349295e+11,0.0017037254,1.1299576873962696
2018-02-23,综合金融,1.08601e+09,6.349295e+11,0.0017104419,1.4941000209914312
2018-02-23,计算机,3.621532e+10,6.349295e+11,0.057038337,4.510300525217032
2018-02-23,轻工制造,1.1239545e+10,6.349295e+11,0.017702036,4.148187007457018
2018-02-23,通信,1.9094376e+10,6.349295e+11,0.030073224,3.842402101504175
2018-02-23,钢铁,2.8795806e+10,6.349295e+11,0.04535276,3.3273262197063085
2018-02-23,银行,3.7050405e+10,6.349295e+11,0.058353573,2.9620230977351847
2018-02-23,非银行金融,3.7928354e+10,6.349295e+11,0.059736326,1.9868536795730944
2018-02-23,食品饮料,2.598082e+10,6.349295e+11,0.040919222,2.505905537803968
2018-03-02,交通运输,5.1886137e+10,2.129188e+12,0.024368979,4.926663685868036
2018-03-02,传媒,8.376165e+10,2.129188e+12,0.039339717,6.842371495794659
2018-03-02,农林牧渔,2.5490026e+10,2.129188e+12,0.011971713,4.447581276204437
2018-03-02,医药,1.1942505e+11,2.129188e+12,0.056089483,4.366381022832535
2018-03-02,商贸零售,3.5541905e+10,2.129188e+12,0.016692704,3.3162867738814144
2018-03-02,国防军工,4.1096778e+10,2.129188e+12,0.019301621,5.521178122027777
2018-03-02,基础化工,1.3592804e+11,2.129188e+12,0.063840315,7.599714597006605
2018-03-02,家电,5.489297e+10,2.129188e+12,0.025781177,4.236338113829241
2018-03-02,建材,5.0101985e+10,2.129188e+12,0.023531029,5.351152820486418
2018-03-02,建筑,4.5635846e+10,2.129188e+12,0.02143345,5.808119722364242
2018-03-02,房地产,8.3554574e+10,2.129188e+12,0.03924246,3.3574283682526302
2018-03-02,有色金属,1.568236e+11,2.129188e+12,0.07365418,5.15417619237622
2018-03-02,机械,1.0937893e+11,2.129188e+12,0.051371194,5.927548205407409
2018-03-02,汽车,5.7087767e+10,2.129188e+12,0.02681199,6.369517660240333
2018-03-02,消费者服务,1.4718979e+10,2.129188e+12,0.006912954,3.0435670122504233
2018-03-02,煤炭,3.5492377e+10,2.129188e+12,0.016669443,3.287081441283226
2018-03-02,电力及公用事业,5.624936e+10,2.129188e+12,0.026418222,4.567142743570141
2018-03-02,电力设备及新能源,8.432399e+10,2.129188e+12,0.039603826,4.580564732480551
2018-03-02,电子,2.0749899e+11,2.129188e+12,0.09745452,8.754261186869984
2018-03-02,石油石化,2.2446189e+10,2.129188e+12,0.010542136,3.388448853695462
2018-03-02,纺织服装,1.6109252e+10,2.129188e+12,0.0075659133,3.4649404442473632
2018-03-02,综合,4.5453327e+09,2.129188e+12,0.002134773,2.3724730828633676
2018-03-02,综合金融,2.7495603e+09,2.129188e+12,0.0012913657,2.046783294942644
2018-03-02,计算机,1.8587915e+11,2.129188e+12,0.08730049,9.916300748303836
2018-03-02,轻工制造,3.763421e+10,2.129188e+12,0.017675383,6.766976653862355
2018-03-02,通信,7.815252e+10,2.129188e+12,0.03670532,8.785177494452887
2018-03-02,钢铁,7.066277e+10,2.129188e+12,0.03318766,3.945640559707369
2018-03-02,银行,8.972808e+10,2.129188e+12,0.042141926,4.490182630431193
2018-03-02,非银行金融,1.0287594e+11,2.129188e+12,0.04831698,3.0926238566363624
2018-03-02,食品饮料,6.93865e+10,2.129188e+12,0.032588247,3.738467193974389
2018-03-09,交通运输,5.353987e+10,2.1566099e+12,0.02482594,11.341876196094079
2018-03-09,传媒,8.462232e+10,2.1566099e+12,0.039238583,14.801343023777008
2018-03-09,农林牧渔,2.3751107e+10,2.1566099e+12,0.011013168,8.69609880372882
2018-03-09,医药,1.4662176e+11,2.1566099e+12,0.06798715,10.666177013817565
2018-03-09,商贸零售,3.506788e+10,2.1566099e+12,0.01626065,6.490156064321707
2018-03-09,国防军工,3.8659908e+10,2.1566099e+12,0.01792624,11.43466405570507
2018-03-09,基础化工,1.3941303e+11,2.1566099e+12,0.06464453,16.264117055355687
2018-03-09,家电,4.659648e+10,2.1566099e+12,0.021606356,11.981322130914462
2018-03-09,建材,5.224849e+10,2.1566099e+12,0.02422714,11.677740763610517
2018-03-09,建筑,4.541547e+10,2.1566099e+12,0.02105873,14.077509631713232
2018-03-09,房地产,7.657316e+10,2.1566099e+12,0.035506263,6.685142286121845
2018-03-09,有色金属,1.4485248e+11,2.1566099e+12,0.06716675,10.680387319870366
2018-03-09,机械,1.1143825e+11,2.1566099e+12,0.051672883,12.851810752958446
2018-03-09,汽车,5.9475665e+10,2.1566099e+12,0.027578313,14.468229350248972
2018-03-09,消费者服务,1.5272967e+10,2.1566099e+12,0.007081933,8.616157915592193
2018-03-09,煤炭,2.9957966e+10,2.1566099e+12,0.01389123,6.405577177660806
2018-03-09,电力及公用事业,6.6440385e+10,2.1566099e+12,0.03080779,10.340526522903502
2018-03-09,电力设备及新能源,9.117395e+10,2.1566099e+12,0.042276517,12.231507442404176
2018-03-09,电子,2.0466973e+11,2.1566099e+12,0.094903454,19.458327182416557
2018-03-09,石油石化,1.8658075e+10,2.1566099e+12,0.008651576,6.1540209349504735
2018-03-09,纺织服装,1.5188588e+10,2.1566099e+12,0.007042807,7.299458880947061
2018-03-09,综合,8.074379e+09,2.1566099e+12,0.0037440145,6.672034662503463
2018-03-09,综合金融,3.2577582e+09,2.1566099e+12,0.0015105922,4.630200068155925
2018-03-09,计算机,2.0339291e+11,2.1566099e+12,0.0943114,20.90292097821984
2018-03-09,轻工制造,3.5151327e+10,2.1566099e+12,0.016299345,15.134997771813138
2018-03-09,通信,8.569439e+10,2.1566099e+12,0.039735693,22.89953015993039
2018-03-09,钢铁,5.7517806e+10,2.1566099e+12,0.026670473,6.9826238467579795
2018-03-09,银行,8.395582e+10,2.1566099e+12,0.038929533,8.304353952407837
2018-03-09,非银行金融,1.0530662e+11,2.1566099e+12,0.0488297,9.162172760204836
2018-03-09,食品饮料,7.453402e+10,2.1566099e+12,0.034560733,8.133411204152637
2018-03-16,交通运输,5.54319e+10,2.3154928e+12,0.02393957,12.319656413380462
2018-03-16,传媒,9.116183e+10,2.3154928e+12,0.03937038,14.885244535513161
2018-03-16,农林牧渔,2.725149e+10,2.3154928e+12,0.011769197,9.770938701182605
2018-03-16,医药,1.4378669e+11,2.3154928e+12,0.06209766,10.312717798487235
2018-03-16,商贸零售,4.282648e+10,2.3154928e+12,0.018495623,7.608805507748992
2018-03-16,国防军工,3.673466e+10,2.3154928e+12,0.015864726,11.800884300842881
2018-03-16,基础化工,1.5419826e+11,2.3154928e+12,0.066594146,16.89535512295488
2018-03-16,家电,5.7918874e+10,2.3154928e+12,0.025013627,12.903106642981706
2018-03-16,建材,7.083032e+10,2.3154928e+12,0.030589739,16.368229660349833
2018-03-16,建筑,5.1095732e+10,2.3154928e+12,0.022066893,14.860615811849895
2018-03-16,房地产,7.759793e+10,2.3154928e+12,0.03351249,8.065575079849133
2018-03-16,有色金属,1.5741256e+11,2.3154928e+12,0.067982316,11.254075686908463
2018-03-16,机械,1.2692497e+11,2.3154928e+12,0.054815535,15.031601344803711
2018-03-16,汽车,7.136496e+10,2.3154928e+12,0.030820636,17.471838651895524
2018-03-16,消费者服务,1.579639e+10,2.3154928e+12,0.006822042,9.210518076419831
2018-03-16,煤炭,3.166087e+10,2.3154928e+12,0.013673491,6.738745699610029
2018-03-16,电力及公用事业,5.861241e+10,2.3154928e+12,0.025313146,8.326094936343688
2018-03-16,电力设备及新能源,1.2146728e+11,2.3154928e+12,0.052458502,13.662373343082232
2018-03-16,电子,2.0297902e+11,2.3154928e+12,0.08766126,20.21915965877017
2018-03-16,石油石化,2.2639342e+10,2.3154928e+12,0.009777332,8.702188409171825
2018-03-16,纺织服装,1.7421535e+10,2.3154928e+12,0.0075238994,8.0647671737083
2018-03-16,综合,8.672196e+09,2.3154928e+12,0.0037452916,7.566938524062817
2018-03-16,综合金融,3.5058847e+09,2.3154928e+12,0.0015140987,5.5313889318042335
2018-03-16,计算机,2.393313e+11,2.3154928e+12,0.10336085,23.521614724276017
2018-03-16,轻工制造,3.8877757e+10,2.3154928e+12,0.016790275,16.4837851825327
2018-03-16,通信,8.713981e+10,2.3154928e+12,0.037633378,23.641380245486896
2018-03-16,钢铁,4.5642674e+10,2.3154928e+12,0.019711861,5.913714272635324
2018-03-16,银行,7.4649575e+10,2.3154928e+12,0.032239173,7.843965265613336
2018-03-16,非银行金融,1.09893526e+11,2.3154928e+12,0.0474601,8.589201816103675
2018-03-16,食品饮料,7.25626e+10,2.3154928e+12,0.031337865,8.034622204966015
2018-03-23,交通运输,4.968707e+10,2.2648243e+12,0.021938598,9.234886259135633
2018-03-23,传媒,8.15706e+10,2.2648243e+12,0.036016304,15.58967277185976
2018-03-23,农林牧渔,3.702089e+10,2.2648243e+12,0.016346032,11.993608828634024
2018-03-23,医药,1.8886654e+11,2.2648243e+12,0.08339126,13.996674170477466
2018-03-23,商贸零售,5.3452444e+10,2.2648243e+12,0.023601145,10.041454966251667
2018-03-23,国防军工,5.4875857e+10,2.2648243e+12,0.02422963,19.961529459804296
2018-03-23,基础化工,1.2925025e+11,2.2648243e+12,0.057068553,15.419244171777255
