trade_date,scope,level1_industry_name,turn_daily_std
2013-08-01,行业,综合,1.2923859658012382
2013-08-01,行业,综合金融,2.4818031826677958
2013-08-01,行业,计算机,5.158516999463692
2013-08-01,行业,轻工制造,4.344424498133842
2013-08-01,行业,通信,3.1549244091001887
2013-08-01,行业,钢铁,1.8181038737066275
2013-08-01,行业,银行,0.3581277411180728
2013-08-01,行业,非银行金融,2.3900238016202398
2013-08-01,行业,食品饮料,1.5871127493499122
2013-08-02,全A,全A,4.1433404837782435
2013-08-02,行业,交通运输,3.8531365368903807
2013-08-02,行业,传媒,4.323140942518235
2013-08-02,行业,农林牧渔,1.6352207539797285
2013-08-02,行业,医药,2.325934188841173
2013-08-02,行业,商贸零售,3.198862417004882
2013-08-02,行业,国防军工,3.741868389173551
2013-08-02,行业,基础化工,2.5770571822674317
2013-08-02,行业,家电,3.0661739328779527
2013-08-02,行业,建材,3.7908122095511763
2013-08-02,行业,建筑,3.3556871823593295
2013-08-02,行业,房地产,1.3256958374303656
2013-08-02,行业,有色金属,2.2291490640354046
2013-08-02,行业,机械,4.896716559586253
2013-08-02,行业,汽车,3.85904480799304
2013-08-02,行业,消费者服务,3.537390409618505
2013-08-02,行业,煤炭,1.3596080995473803
2013-08-02,行业,电力及公用事业,4.917097516623452
2013-08-02,行业,电力设备及新能源,3.642622081660347
2013-08-02,行业,电子,6.584918542105987
2013-08-02,行业,石油石化,3.2071473153382963
2013-08-02,行业,纺织服装,5.702335313701013
2013-08-02,行业,综合,1.8386566667905493
2013-08-02,行业,综合金融,2.1240992502705707
2013-08-02,行业,计算机,6.618081864662692
2013-08-02,行业,轻工制造,5.266571011201047
2013-08-02,行业,通信,4.573026057837782
2013-08-02,行业,钢铁,1.500736349591478
2013-08-02,行业,银行,0.2835463941315424
2013-08-02,行业,非银行金融,2.002014605602391
2013-08-02,行业,食品饮料,1.6045301580333293
2013-08-05,全A,全A,3.621878484794528
2013-08-05,行业,交通运输,2.025573792216552
2013-08-05,行业,传媒,3.482705673440785
2013-08-05,行业,农林牧渔,2.130738922867049
2013-08-05,行业,医药,2.85774569203406
2013-08-05,行业,商贸零售,1.8312699702986295
2013-08-05,行业,国防军工,4.651910949332404
2013-08-05,行业,基础化工,2.0446309690103335
2013-08-05,行业,家电,6.4999955905108315
2013-08-05,行业,建材,2.147766458719581
2013-08-05,行业,建筑,2.5714201274591986
2013-08-05,行业,房地产,1.0144842640396936
2013-08-05,行业,有色金属,2.2528921476425325
2013-08-05,行业,机械,3.8232763901590583
2013-08-05,行业,汽车,3.064863465946494
2013-08-05,行业,消费者服务,2.2424484671785034
2013-08-05,行业,煤炭,1.1438552526531396
2013-08-05,行业,电力及公用事业,3.7700278918755186
2013-08-05,行业,电力设备及新能源,2.450620212563974
2013-08-05,行业,电子,6.759529613411401
2013-08-05,行业,石油石化,1.7032378087603417
2013-08-05,行业,纺织服装,3.8721870212128153
2013-08-05,行业,综合,1.2709847419488036
2013-08-05,行业,综合金融,1.8208564748338745
2013-08-05,行业,计算机,5.913463929944277
2013-08-05,行业,轻工制造,3.324193280221091
2013-08-05,行业,通信,5.220087870527249
2013-08-05,行业,钢铁,1.042442778573093
2013-08-05,行业,银行,0.25861890624365935
2013-08-05,行业,非银行金融,2.6074447243120273
2013-08-05,行业,食品饮料,2.505782904665227
2013-08-06,全A,全A,3.790549066879791
2013-08-06,行业,交通运输,2.0970990497902418
2013-08-06,行业,传媒,4.36915938290262
2013-08-06,行业,农林牧渔,4.469282671340753
2013-08-06,行业,医药,2.6837574650778815
2013-08-06,行业,商贸零售,2.0964769893775297
2013-08-06,行业,国防军工,5.627573811155214
2013-08-06,行业,基础化工,2.9630127000971105
2013-08-06,行业,家电,8.312237284949683
2013-08-06,行业,建材,1.826034883423074
2013-08-06,行业,建筑,2.301597318614525
2013-08-06,行业,房地产,1.0829038599849468
2013-08-06,行业,有色金属,2.24031651739618
2013-08-06,行业,机械,3.510879387363034
2013-08-06,行业,汽车,2.740643532287632
2013-08-06,行业,消费者服务,2.789679530617949
2013-08-06,行业,煤炭,1.190971647708358
2013-08-06,行业,电力及公用事业,2.9272367453282624
2013-08-06,行业,电力设备及新能源,3.276514698379055
2013-08-06,行业,电子,5.541004742097892
2013-08-06,行业,石油石化,1.8437086454131313
2013-08-06,行业,纺织服装,5.1855532969898634
2013-08-06,行业,综合,1.322557134871685
2013-08-06,行业,综合金融,1.5494152128930594
2013-08-06,行业,计算机,5.8673713536935415
2013-08-06,行业,轻工制造,4.509469163742507
2013-08-06,行业,通信,5.55804545770527
2013-08-06,行业,钢铁,0.8385819840305543
2013-08-06,行业,银行,0.2956166334968315
2013-08-06,行业,非银行金融,2.3711032263031346
2013-08-06,行业,食品饮料,2.906015516071627
2013-08-07,全A,全A,3.6162386399066224
2013-08-07,行业,交通运输,2.3749999918971776
2013-08-07,行业,传媒,4.366476249944706
2013-08-07,行业,农林牧渔,4.544781460712103
2013-08-07,行业,医药,2.61464397519721
2013-08-07,行业,商贸零售,2.386550595138912
2013-08-07,行业,国防军工,2.888791857936097
2013-08-07,行业,基础化工,2.6575629110956664
2013-08-07,行业,家电,5.119988078711457
2013-08-07,行业,建材,2.225356623358429
2013-08-07,行业,建筑,2.9085096662859775
2013-08-07,行业,房地产,1.5515613120152794
2013-08-07,行业,有色金属,2.1046231811960037
2013-08-07,行业,机械,3.535472102691118
2013-08-07,行业,汽车,3.783345502600895
2013-08-07,行业,消费者服务,4.045279715299326
2013-08-07,行业,煤炭,1.394237962081536
2013-08-07,行业,电力及公用事业,3.129157104348182
2013-08-07,行业,电力设备及新能源,3.0049466184729674
2013-08-07,行业,电子,5.836824164618566
2013-08-07,行业,石油石化,1.8696484515394942
2013-08-07,行业,纺织服装,4.667330708110736
2013-08-07,行业,综合,3.0022972895767666
2013-08-07,行业,综合金融,2.8786005186741543
2013-08-07,行业,计算机,5.397744783802868
2013-08-07,行业,轻工制造,3.3278788710527203
2013-08-07,行业,通信,5.13893977520626
2013-08-07,行业,钢铁,0.7583644426446603
2013-08-07,行业,银行,0.35850057531334584
2013-08-07,行业,非银行金融,2.938909786023259
2013-08-07,行业,食品饮料,2.908647977445382
2013-08-08,全A,全A,3.366247448120268
2013-08-08,行业,交通运输,1.8310711422447399
2013-08-08,行业,传媒,3.447884642237881
2013-08-08,行业,农林牧渔,4.945199706015771
2013-08-08,行业,医药,2.3113987639671643
2013-08-08,行业,商贸零售,2.4849124790927504
2013-08-08,行业,国防军工,2.366334067802384
2013-08-08,行业,基础化工,4.324472111431601
2013-08-08,行业,家电,4.657064580073413
2013-08-08,行业,建材,2.7163391558906196
2013-08-08,行业,建筑,2.659629093937526
2013-08-08,行业,房地产,0.9983787133801949
2013-08-08,行业,有色金属,2.414061978415672
2013-08-08,行业,机械,2.6675361294380595
2013-08-08,行业,汽车,4.502164538143959
2013-08-08,行业,消费者服务,2.0744171436962664
2013-08-08,行业,煤炭,1.0949036422571428
2013-08-08,行业,电力及公用事业,2.150418786711091
2013-08-08,行业,电力设备及新能源,2.3827671007028473
2013-08-08,行业,电子,5.455896299625293
2013-08-08,行业,石油石化,3.295550979724688
2013-08-08,行业,纺织服装,3.075053916772378
2013-08-08,行业,综合,1.7532238795715736
2013-08-08,行业,综合金融,1.7542378148675029
2013-08-08,行业,计算机,3.6417177632557753
2013-08-08,行业,轻工制造,4.751586435778722
2013-08-08,行业,通信,5.890636226425361
2013-08-08,行业,钢铁,0.5243879494338815
2013-08-08,行业,银行,0.2679149627991439
2013-08-08,行业,非银行金融,2.151849282503521
2013-08-08,行业,食品饮料,1.9694670684579585
2013-08-09,全A,全A,3.4665118793755494
2013-08-09,行业,交通运输,1.6818418534613175
2013-08-09,行业,传媒,3.4572052634521007
2013-08-09,行业,农林牧渔,5.874195357089469
2013-08-09,行业,医药,1.9248739977114366
2013-08-09,行业,商贸零售,2.1342608074283143
2013-08-09,行业,国防军工,3.0839961308479347
2013-08-09,行业,基础化工,4.703344984868821
2013-08-09,行业,家电,4.2038324086290295
2013-08-09,行业,建材,2.0019169574739855
2013-08-09,行业,建筑,2.52916675672511
2013-08-09,行业,房地产,1.2729298827725926
2013-08-09,行业,有色金属,3.779997697051059
2013-08-09,行业,机械,3.0105492540445473
2013-08-09,行业,汽车,3.3843512368907955
2013-08-09,行业,消费者服务,3.1157260163407243
2013-08-09,行业,煤炭,1.9216146951910502
2013-08-09,行业,电力及公用事业,2.2733734023582315
2013-08-09,行业,电力设备及新能源,2.1548757009160666
2013-08-09,行业,电子,4.902015968376156
2013-08-09,行业,石油石化,2.5735687469878035
2013-08-09,行业,纺织服装,2.8195915609997884
2013-08-09,行业,综合,2.1358159615784627
2013-08-09,行业,综合金融,1.5790912093669573
2013-08-09,行业,计算机,4.227252377624825
2013-08-09,行业,轻工制造,6.472887189152752
2013-08-09,行业,通信,5.067339810212306
2013-08-09,行业,钢铁,0.7014327764886124
2013-08-09,行业,银行,0.2838249806218614
2013-08-09,行业,非银行金融,1.9556719842283041
2013-08-09,行业,食品饮料,1.8492717121181472
2013-08-12,全A,全A,3.1792794915744578
2013-08-12,行业,交通运输,1.8691341559862344
2013-08-12,行业,传媒,2.7841413287701426
2013-08-12,行业,农林牧渔,3.9277423559747593
2013-08-12,行业,医药,2.477478277252941
2013-08-12,行业,商贸零售,1.7382703299988715
2013-08-12,行业,国防军工,1.9677270726869198
2013-08-12,行业,基础化工,4.598163190383442
2013-08-12,行业,家电,3.126685769488484
2013-08-12,行业,建材,2.418950801742202
2013-08-12,行业,建筑,1.9034675703408463
2013-08-12,行业,房地产,1.4523221699112914
2013-08-12,行业,有色金属,3.924253927861891
2013-08-12,行业,机械,2.7974977726979433
2013-08-12,行业,汽车,2.733222859334217
2013-08-12,行业,消费者服务,2.6283928658486166
2013-08-12,行业,煤炭,2.919538197401895
2013-08-12,行业,电力及公用事业,2.972996398836895
2013-08-12,行业,电力设备及新能源,2.4162196814977754
2013-08-12,行业,电子,4.00919674745644
2013-08-12,行业,石油石化,3.0182771112733704
2013-08-12,行业,纺织服装,2.118773383307485
2013-08-12,行业,综合,1.3863777124579002
2013-08-12,行业,综合金融,1.7499008929873079
2013-08-12,行业,计算机,4.230144031601053
2013-08-12,行业,轻工制造,5.327155575999246
2013-08-12,行业,通信,3.9298493427124273
2013-08-12,行业,钢铁,0.7586344492381362
2013-08-12,行业,银行,0.687251091396005
2013-08-12,行业,非银行金融,2.9508729770087
2013-08-12,行业,食品饮料,1.6888651574754614
2013-08-13,全A,全A,2.8801855365899534
2013-08-13,行业,交通运输,1.474421092844371
2013-08-13,行业,传媒,3.5784406292171735
2013-08-13,行业,农林牧渔,4.730202644665522
2013-08-13,行业,医药,1.602020883220502
2013-08-13,行业,商贸零售,1.972476203888215
2013-08-13,行业,国防军工,2.381703275355
2013-08-13,行业,基础化工,3.8638297547173353
2013-08-13,行业,家电,2.793603681562763
2013-08-13,行业,建材,3.7991606012793637
2013-08-13,行业,建筑,1.9257634168321736
2013-08-13,行业,房地产,1.0616424990084894
2013-08-13,行业,有色金属,3.146026741195815
2013-08-13,行业,机械,2.3542461574236238
2013-08-13,行业,汽车,2.164845774032077
2013-08-13,行业,消费者服务,2.9904396432305536
2013-08-13,行业,煤炭,3.3446824825056622
2013-08-13,行业,电力及公用事业,2.438311386042424
2013-08-13,行业,电力设备及新能源,2.496454695366529
2013-08-13,行业,电子,3.868741359792709
2013-08-13,行业,石油石化,2.0200582615183893
2013-08-13,行业,纺织服装,3.119536035838323
2013-08-13,行业,综合,2.044690973855626
2013-08-13,行业,综合金融,3.356762529001882
2013-08-13,行业,计算机,3.275714319674705
2013-08-13,行业,轻工制造,3.8209410117095124
2013-08-13,行业,通信,2.905003114389266
2013-08-13,行业,钢铁,1.3648389203499527
2013-08-13,行业,银行,0.6536924768510547
2013-08-13,行业,非银行金融,1.7685877465928497
2013-08-13,行业,食品饮料,1.6928414284963769
2013-08-14,全A,全A,3.498505045166787
2013-08-14,行业,交通运输,2.221154800152522
2013-08-14,行业,传媒,5.556761288758399
2013-08-14,行业,农林牧渔,5.566634084873773
2013-08-14,行业,医药,2.198464271949625
2013-08-14,行业,商贸零售,1.714994811356787
2013-08-14,行业,国防军工,1.990039167851561
2013-08-14,行业,基础化工,3.948649139114379
2013-08-14,行业,家电,3.9917498331382157
2013-08-14,行业,建材,3.3410609582880064
2013-08-14,行业,建筑,2.1004365430326724
2013-08-14,行业,房地产,1.910586982289749
2013-08-14,行业,有色金属,2.7689693256486834
2013-08-14,行业,机械,4.09761032544859
2013-08-14,行业,汽车,2.9953725045756947
2013-08-14,行业,消费者服务,2.9174006701923934
2013-08-14,行业,煤炭,4.73608246069215
2013-08-14,行业,电力及公用事业,2.6533522300748493
2013-08-14,行业,电力设备及新能源,2.2131224791975344
2013-08-14,行业,电子,3.6376178755448274
2013-08-14,行业,石油石化,2.561879694821705
2013-08-14,行业,纺织服装,2.6042867346475553
2013-08-14,行业,综合,1.751218334979013
2013-08-14,行业,综合金融,2.949004329901497
2013-08-14,行业,计算机,5.124429533121593
2013-08-14,行业,轻工制造,4.395950180411225
2013-08-14,行业,通信,5.310842160368684
2013-08-14,行业,钢铁,0.9377472502532999
2013-08-14,行业,银行,0.5881294704399704
2013-08-14,行业,非银行金融,2.0323853068213404
2013-08-14,行业,食品饮料,1.749323536669851
2013-08-15,全A,全A,3.579537953246855
2013-08-15,行业,交通运输,2.170770235249277
2013-08-15,行业,传媒,6.35876427378112
2013-08-15,行业,农林牧渔,3.7893444931983216
2013-08-15,行业,医药,1.7268973948799857
2013-08-15,行业,商贸零售,2.6500038047546335
2013-08-15,行业,国防军工,2.1737712738061545
2013-08-15,行业,基础化工,3.9282508172474717
2013-08-15,行业,家电,3.979465897624827
2013-08-15,行业,建材,2.219324908744709
2013-08-15,行业,建筑,2.9860729802091113
2013-08-15,行业,房地产,1.4967650832166794
2013-08-15,行业,有色金属,2.454201369517956
2013-08-15,行业,机械,3.2701104328854034
2013-08-15,行业,汽车,2.8772279600259663
2013-08-15,行业,消费者服务,3.7611914198147116
2013-08-15,行业,煤炭,2.790383965572226
2013-08-15,行业,电力及公用事业,2.33624402048476
2013-08-15,行业,电力设备及新能源,1.8057290439262763
2013-08-15,行业,电子,5.007695654757511
2013-08-15,行业,石油石化,2.349226656922901
2013-08-15,行业,纺织服装,3.5137887652701583
2013-08-15,行业,综合,2.348560833872523
2013-08-15,行业,综合金融,3.5253853612446084
2013-08-15,行业,计算机,6.355335837756735
2013-08-15,行业,轻工制造,4.838626376935224
2013-08-15,行业,通信,5.232691710810578
2013-08-15,行业,钢铁,0.8285214479276402
2013-08-15,行业,银行,0.29966230542339933
2013-08-15,行业,非银行金融,1.5199753274500576
2013-08-15,行业,食品饮料,1.4117570713561305
2013-08-16,全A,全A,3.731829823660934
2013-08-16,行业,交通运输,2.653757924664108
2013-08-16,行业,传媒,5.332645319720129
2013-08-16,行业,农林牧渔,5.797127063524853
2013-08-16,行业,医药,2.01049893838705
2013-08-16,行业,商贸零售,2.4900673441872447
2013-08-16,行业,国防军工,2.265420601370515
2013-08-16,行业,基础化工,3.9974382688650456
2013-08-16,行业,家电,4.2024444325068355
2013-08-16,行业,建材,2.8274178333453683
2013-08-16,行业,建筑,2.5921540965642493
2013-08-16,行业,房地产,1.3260371716905037
2013-08-16,行业,有色金属,2.178954024393281
2013-08-16,行业,机械,2.7369795131354118
2013-08-16,行业,汽车,3.2836934612394257
2013-08-16,行业,消费者服务,3.543237672629921
2013-08-16,行业,煤炭,3.552935260660055
2013-08-16,行业,电力及公用事业,2.0756348850130593
2013-08-16,行业,电力设备及新能源,2.00357932787073
2013-08-16,行业,电子,5.963852751865981
2013-08-16,行业,石油石化,2.454753384923469
2013-08-16,行业,纺织服装,4.584064576955472
2013-08-16,行业,综合,1.5907981622233955
2013-08-16,行业,综合金融,5.237018871961202
2013-08-16,行业,计算机,6.64001347013291
2013-08-16,行业,轻工制造,3.874101450391371
2013-08-16,行业,通信,4.493316265196832
2013-08-16,行业,钢铁,1.550915493055373
2013-08-16,行业,银行,1.2163060374209553
2013-08-16,行业,非银行金融,4.030107835907347
2013-08-16,行业,食品饮料,1.4959136401891144
2013-08-19,全A,全A,2.8759719071567464
2013-08-19,行业,交通运输,2.024022550248882
2013-08-19,行业,传媒,4.340126007163908
2013-08-19,行业,农林牧渔,3.338424122493178
2013-08-19,行业,医药,1.8080898424055365
2013-08-19,行业,商贸零售,2.2643722344153643
2013-08-19,行业,国防军工,1.7604925640339146
2013-08-19,行业,基础化工,2.615864935603037
2013-08-19,行业,家电,3.679670155159186
2013-08-19,行业,建材,2.1899229929473143
2013-08-19,行业,建筑,1.340312244973274
2013-08-19,行业,房地产,1.0113932466221391
2013-08-19,行业,有色金属,2.2519389394269202
2013-08-19,行业,机械,2.5532902196276526
2013-08-19,行业,汽车,1.7064081898654189
2013-08-19,行业,消费者服务,3.5500735721644543
2013-08-19,行业,煤炭,2.2580081283760913
2013-08-19,行业,电力及公用事业,1.9704622783778025
2013-08-19,行业,电力设备及新能源,1.5576847716890962
2013-08-19,行业,电子,4.105046470781785
2013-08-19,行业,石油石化,2.1107268205584906
2013-08-19,行业,纺织服装,2.710961468970154
2013-08-19,行业,综合,1.3240534181444492
2013-08-19,行业,综合金融,3.164447197027907
2013-08-19,行业,计算机,5.222952194824332
2013-08-19,行业,轻工制造,3.0754933590074587
2013-08-19,行业,通信,3.50688683351822
2013-08-19,行业,钢铁,1.4687778396890638
2013-08-19,行业,银行,0.7717105648060893
2013-08-19,行业,非银行金融,2.570312908206266
2013-08-19,行业,食品饮料,1.0623935077401696
2013-08-20,全A,全A,3.499970594094728
2013-08-20,行业,交通运输,2.3770172215121943
2013-08-20,行业,传媒,5.237071576151874
2013-08-20,行业,农林牧渔,2.8584121605054427
2013-08-20,行业,医药,2.03502779727441
2013-08-20,行业,商贸零售,2.2867728941139704
2013-08-20,行业,国防军工,1.7071960971748918
2013-08-20,行业,基础化工,3.1055791792181187
2013-08-20,行业,家电,3.248571389802143
2013-08-20,行业,建材,2.280843300602346
2013-08-20,行业,建筑,1.9507822542386382
2013-08-20,行业,房地产,0.9117008795304705
2013-08-20,行业,有色金属,1.979877145281742
2013-08-20,行业,机械,3.239112373634976
2013-08-20,行业,汽车,2.5621027320109846
2013-08-20,行业,消费者服务,3.3040448667467595
2013-08-20,行业,煤炭,1.8219036748974518
2013-08-20,行业,电力及公用事业,2.0544680741683825
2013-08-20,行业,电力设备及新能源,1.9339868562089857
2013-08-20,行业,电子,5.932833165207472
2013-08-20,行业,石油石化,5.0412126726601505
2013-08-20,行业,纺织服装,2.776658357714414
2013-08-20,行业,综合,1.7658322621642184
2013-08-20,行业,综合金融,3.4602319575427307
2013-08-20,行业,计算机,6.325344187364251
2013-08-20,行业,轻工制造,4.592492925213383
2013-08-20,行业,通信,4.822965343336154
2013-08-20,行业,钢铁,1.6618033921323436
2013-08-20,行业,银行,0.7627189311928738
2013-08-20,行业,非银行金融,2.0476258737314983
2013-08-20,行业,食品饮料,1.436154337357771
2013-08-21,全A,全A,3.4901775364277015
2013-08-21,行业,交通运输,4.7062370369572015
2013-08-21,行业,传媒,4.26254808602971
2013-08-21,行业,农林牧渔,1.919745996890444
2013-08-21,行业,医药,3.172765628139864
2013-08-21,行业,商贸零售,2.6433013346219223
2013-08-21,行业,国防军工,2.157997200596102
2013-08-21,行业,基础化工,2.95652782366023
2013-08-21,行业,家电,3.349588023496896
2013-08-21,行业,建材,3.7367094904289884
2013-08-21,行业,建筑,3.68855430557772
2013-08-21,行业,房地产,0.8294903143115254
2013-08-21,行业,有色金属,1.8654095454256676
2013-08-21,行业,机械,2.7130119128189176
2013-08-21,行业,汽车,1.6481422451019319
2013-08-21,行业,消费者服务,7.4682094129791095
2013-08-21,行业,煤炭,2.3711756358648244
2013-08-21,行业,电力及公用事业,2.5911446883490252
2013-08-21,行业,电力设备及新能源,2.060881566785961
2013-08-21,行业,电子,4.779732619528311
2013-08-21,行业,石油石化,2.2221680686625045
2013-08-21,行业,纺织服装,2.714482700247481
2013-08-21,行业,综合,1.0472961915173122
2013-08-21,行业,综合金融,2.7389670986523362
2013-08-21,行业,计算机,5.366854011701678
2013-08-21,行业,轻工制造,4.413400275767391
2013-08-21,行业,通信,5.141665512926776
2013-08-21,行业,钢铁,1.070401394882939
2013-08-21,行业,银行,0.33215820521502504
2013-08-21,行业,非银行金融,1.9732213028431944
2013-08-21,行业,食品饮料,1.1043371075232802
2013-08-22,全A,全A,3.4631881609240573
2013-08-22,行业,交通运输,4.326978556997137
2013-08-22,行业,传媒,5.195079016408358
2013-08-22,行业,农林牧渔,1.561417805640067
2013-08-22,行业,医药,2.225766973730951
2013-08-22,行业,商贸零售,2.3893484976523065
2013-08-22,行业,国防军工,1.8450263366849873
2013-08-22,行业,基础化工,4.050828453967565
2013-08-22,行业,家电,3.023458173391853
2013-08-22,行业,建材,2.1893375801778094
2013-08-22,行业,建筑,3.8925739888524244
2013-08-22,行业,房地产,1.0196677449381866
2013-08-22,行业,有色金属,1.7855437810157675
2013-08-22,行业,机械,2.8577585142144626
2013-08-22,行业,汽车,1.611386126755906
2013-08-22,行业,消费者服务,5.032849792634339
2013-08-22,行业,煤炭,1.7788205566900854
2013-08-22,行业,电力及公用事业,2.2167921731070255
2013-08-22,行业,电力设备及新能源,2.0929708879053397
2013-08-22,行业,电子,3.6963124737730304
2013-08-22,行业,石油石化,2.4437638825004244
2013-08-22,行业,纺织服装,1.9008461835687163
2013-08-22,行业,综合,1.6606313061604012
2013-08-22,行业,综合金融,2.758124183410006
2013-08-22,行业,计算机,5.722904391182568
2013-08-22,行业,轻工制造,4.254699196722797
2013-08-22,行业,通信,6.146053680131587
2013-08-22,行业,钢铁,0.7589158155294491
2013-08-22,行业,银行,0.3841797690643448
2013-08-22,行业,非银行金融,2.12585101897387
2013-08-22,行业,食品饮料,1.1961584848102922
2013-08-23,全A,全A,3.935204234230271
2013-08-23,行业,交通运输,3.883293581210946
2013-08-23,行业,传媒,7.319466929234698
2013-08-23,行业,农林牧渔,2.179982955716008
2013-08-23,行业,医药,3.946640678425509
2013-08-23,行业,商贸零售,3.260269769973569
2013-08-23,行业,国防军工,1.8632885357043913
2013-08-23,行业,基础化工,3.7466359924922514
2013-08-23,行业,家电,4.252257977649896
2013-08-23,行业,建材,2.2483903099352314
2013-08-23,行业,建筑,2.765753873474802
2013-08-23,行业,房地产,1.2161031670589024
2013-08-23,行业,有色金属,2.176575125997231
2013-08-23,行业,机械,3.229277536483266
2013-08-23,行业,汽车,2.2606075097981386
2013-08-23,行业,消费者服务,7.378701631411195
2013-08-23,行业,煤炭,1.6946109460932182
2013-08-23,行业,电力及公用事业,2.3730593856096065
2013-08-23,行业,电力设备及新能源,2.909793072199956
2013-08-23,行业,电子,4.745650460662131
2013-08-23,行业,石油石化,3.061507883888349
2013-08-23,行业,纺织服装,2.784879783449423
2013-08-23,行业,综合,1.6239994832511493
2013-08-23,行业,综合金融,2.1885299379822163
2013-08-23,行业,计算机,5.491242636696484
2013-08-23,行业,轻工制造,4.539894327286102
2013-08-23,行业,通信,5.346507310426516
2013-08-23,行业,钢铁,0.8705052175947304
2013-08-23,行业,银行,0.5119187816034232
2013-08-23,行业,非银行金融,1.9090559663234516
2013-08-23,行业,食品饮料,1.2197328313291051
2013-08-26,全A,全A,3.270337999610349
2013-08-26,行业,交通运输,2.844734913216952
2013-08-26,行业,传媒,6.044932869366087
2013-08-26,行业,农林牧渔,1.7137283944083983
2013-08-26,行业,医药,2.6872570333090757
2013-08-26,行业,商贸零售,2.47201065685831
2013-08-26,行业,国防军工,1.7522571273693448
2013-08-26,行业,基础化工,2.7112087271440304
2013-08-26,行业,家电,6.4669060422846085
2013-08-26,行业,建材,2.5174174747316127
2013-08-26,行业,建筑,2.217388974610053
2013-08-26,行业,房地产,1.8047468040061179
2013-08-26,行业,有色金属,1.5725584634999636
2013-08-26,行业,机械,2.6370220106663056
2013-08-26,行业,汽车,2.0475842286058206
2013-08-26,行业,消费者服务,4.943592890049582
2013-08-26,行业,煤炭,1.2514087231029136
2013-08-26,行业,电力及公用事业,2.4671183663363796
2013-08-26,行业,电力设备及新能源,2.15085610495049
2013-08-26,行业,电子,3.2755938797522295
2013-08-26,行业,石油石化,1.835224657045315
2013-08-26,行业,纺织服装,3.0537005109431887
2013-08-26,行业,综合,1.9609858094846073
2013-08-26,行业,综合金融,1.7818574995243337
2013-08-26,行业,计算机,5.562952949857671
2013-08-26,行业,轻工制造,3.3537073325557665
2013-08-26,行业,通信,3.623920935987205
2013-08-26,行业,钢铁,0.9222600189776136
2013-08-26,行业,银行,0.41593113212005023
2013-08-26,行业,非银行金融,2.669130305495025
2013-08-26,行业,食品饮料,1.3432356780686472
2013-08-27,全A,全A,3.5917755105624387
2013-08-27,行业,交通运输,4.090224238479827
2013-08-27,行业,传媒,5.735764017064122
2013-08-27,行业,农林牧渔,1.9362857218952674
2013-08-27,行业,医药,2.32840999825476
2013-08-27,行业,商贸零售,2.8246403184246622
2013-08-27,行业,国防军工,1.7922544058856897
2013-08-27,行业,基础化工,3.0930996059977685
2013-08-27,行业,家电,4.204224860703692
2013-08-27,行业,建材,1.7837529063512454
2013-08-27,行业,建筑,2.468290747309054
2013-08-27,行业,房地产,2.792300603084514
2013-08-27,行业,有色金属,2.1150413966316086
2013-08-27,行业,机械,2.801134608113752
2013-08-27,行业,汽车,1.6687292291488418
2013-08-27,行业,消费者服务,5.571825300536182
2013-08-27,行业,煤炭,1.5664316919818628
2013-08-27,行业,电力及公用事业,2.266909460131632
2013-08-27,行业,电力设备及新能源,2.7433841524513616
2013-08-27,行业,电子,3.493937147005733
2013-08-27,行业,石油石化,1.573396971982548
2013-08-27,行业,纺织服装,3.9741206304221497
2013-08-27,行业,综合,2.6177298984552753
2013-08-27,行业,综合金融,3.660661267714406
2013-08-27,行业,计算机,6.951827191223908
2013-08-27,行业,轻工制造,5.198767400398581
2013-08-27,行业,通信,4.5177059485932025
2013-08-27,行业,钢铁,1.2541371612402603
2013-08-27,行业,银行,0.41863183964751977
2013-08-27,行业,非银行金融,2.0819482417899953
2013-08-27,行业,食品饮料,1.4484936025886979
2013-08-28,全A,全A,3.8458831065570878
2013-08-28,行业,交通运输,5.549432884679957
2013-08-28,行业,传媒,6.409028336663045
2013-08-28,行业,农林牧渔,2.0653576468165005
2013-08-28,行业,医药,2.5262795028442633
2013-08-28,行业,商贸零售,3.078057326240214
2013-08-28,行业,国防军工,3.4213953583150345
2013-08-28,行业,基础化工,2.7103688182932535
2013-08-28,行业,家电,2.878881410520368
2013-08-28,行业,建材,1.7474282826391854
2013-08-28,行业,建筑,2.354453680135747
2013-08-28,行业,房地产,3.780484540168297
2013-08-28,行业,有色金属,3.0093613764627785
2013-08-28,行业,机械,3.7555077285960006
2013-08-28,行业,汽车,1.9088745290168792
2013-08-28,行业,消费者服务,6.0962973442852215
2013-08-28,行业,煤炭,3.134431748359018
2013-08-28,行业,电力及公用事业,2.41853445333037
2013-08-28,行业,电力设备及新能源,2.530252356756488
2013-08-28,行业,电子,3.6894554831592066
2013-08-28,行业,石油石化,2.037853073348555
2013-08-28,行业,纺织服装,3.6437875395404444
2013-08-28,行业,综合,3.2791158586169744
2013-08-28,行业,综合金融,3.5048972756384433
2013-08-28,行业,计算机,7.242070725337212
2013-08-28,行业,轻工制造,4.282033946413383
2013-08-28,行业,通信,3.9909486669027343
2013-08-28,行业,钢铁,1.486146690662581
2013-08-28,行业,银行,0.4741409516167107
2013-08-28,行业,非银行金融,2.387604245354162
2013-08-28,行业,食品饮料,1.3918106446850642
2013-08-29,全A,全A,3.004136201259449
2013-08-29,行业,交通运输,4.277061787548512
